DHSID,HV007: year of interview,HV000: country code,Female Education PCA,Female Education PCA (min-max-scaled),EDI,EDI (min-max-scaled),EDI (UNESCO),EDI (UNESCO) (min-max-scaled),Imputed,households,DHSYEAR,URBAN_RURA,LATNUM,LONGNUM,GEID,adm2_name,adm1_name,adm0_name,ISO3,TIF_name,MEAN_AGE,STD_AGE,Random Split (Cross Val) Urban,TestIndex
MZ201500000036,2015,MZ,3.454230350568497,0.7574684849081824,0.8435648148148149,0.870651758409786,0.357,0.3745318352059925,True,90.0,2015.0,U,-17.867555,36.875821,MZGE71FL,Cidade de Quelimane,Zambezia,Mozambique,MOZ,MZGE71FL00000036.tif,24.57692307692308,20.78399285446276,split2,0.5929621386484539
NG201800001297,2018,NG,2.7048091262831258,0.692057621635334,0.6895502645502645,0.7116917868064656,0.639,0.7265917602996257,False,89.0,2018.0,U,7.2528,5.202654,NGGE7BFL,Akure North,Ondo,Nigeria,NGA,NGGE7BFL00001297.tif,25.068181818181817,20.477324642743564,split2,0.3213831199602225
KE202200001462,2022,KE,2.2766357295741817,0.6546858597988491,0.6222222222222222,0.6422018348623852,,,False,74.0,2022.0,U,-0.106088,34.784826,KEGE8AFL,Kisumu,Nyanza,Kenya,KEN,KEGE8AFL00001462.tif,20.914285714285715,13.72282647221609,split2,0.4603788331866834
KE202200001390,2022,KE,2.6952941634769165,0.6912271381755726,0.7708333333333333,0.795584862385321,,,False,89.0,2022.0,U,0.45506462,34.120303779,KEGE8AFL,Busia,Western,Kenya,KEN,KEGE8AFL00001390.tif,23.4,14.384966900458016,split2,0.4064561590662734
BJ201700000066,2017,BJ,-4.2604307109744655,0.0841186736933349,0.1722883597883598,0.1778205548274355,,,False,154.0,2017.0,U,10.630333,1.068899,BJGE71FL,Materi,Atakora,Benin,BEN,BJGE71FL00000066.tif,20.569767441860463,19.681906111466304,split2,0.6166254996630247
BJ201700000331,2017,BJ,2.286241335705665,0.6555242547748099,0.6055555555555555,0.6249999999999999,,,False,91.0,2017.0,U,6.365102,2.465243,BJGE71FL,Cotonou,Littoral,Benin,BEN,BJGE71FL00000331.tif,20.916666666666668,17.506027330830985,split2,0.3281627969351669
SN201800000031,2018,SN,1.283904126260567,0.5680384189915738,0.5546296296296296,0.5724388379204892,0.514,0.5705368289637953,False,196.0,2018.0,U,12.558665,-16.26811,SNGE81FL,Ziguinchor,Ziguinchor,Senegal,SEN,SNGE81FL00000031.tif,26.25,19.552358856212347,split2,0.2789202034185314
NG201800001121,2018,NG,4.744178091307117,0.8700574970208739,0.8206018518518519,0.8469514525993883,0.702,0.8052434456928839,True,128.0,2018.0,U,5.334919,6.674962,NGGE7BFL,Ogba/ Egbema/ Ndoni,Rivers,Nigeria,NGA,NGGE7BFL00001121.tif,20.19047619047619,16.80424019345304,split2,0.6010193465981657
CM201800000133,2018,CM,4.1069790317042605,0.8144415907526535,0.8152777777777778,0.8414564220183486,0.699,0.8014981273408239,False,89.0,2018.0,U,3.822567,11.471389,CMGE71FL,Mfoundi,Centre,Cameroon,CMR,CMGE71FL00000133.tif,20.41304347826087,15.60423886421254,split2,0.953455415858881
KE202200000754,2022,KE,3.1292683545658333,0.7291052040180911,0.638095238095238,0.6585845347313236,,,False,60.0,2022.0,U,-1.168895,36.776406,KEGE8AFL,Kiambu,Central,Kenya,KEN,KEGE8AFL00000754.tif,34.35294117647059,25.60289087955449,split2,0.628139119123655
MD202100000020,2021,MD,3.1012935508203814,0.7266635116779476,0.6158212560386473,0.6355953330674112,0.633,0.7191011235955058,False,121.0,2021.0,U,-18.907965,47.530421,MDGE81FL,Antananarivo I,Analamanga,Madagascar,MDG,MDGE81FL00000020.tif,32.083333333333336,21.514325394562075,split3,0.4840894939840634
TZ202200000464,2022,TZ,0.3864456238786423,0.4897065897211423,0.4481481481481481,0.4625382262996941,,,False,72.0,2022.0,U,-6.34734,31.068668,TZGE81FL,Mpanda Urban,Katavi,Tanzania,TZA,TZGE81FL00000464.tif,27.5,23.280893453645632,split3,0.5654772202908788
KE202200001321,2022,KE,3.010053415072987,0.718699904762411,,,,,False,135.0,2022.0,U,0.0302580000001,34.724631,KEGE8AFL,Vihiga,Western,Kenya,KEN,KEGE8AFL00001321.tif,27.239436619718308,23.257849543591814,split3,0.224714981084692
MW201500000794,2015,MW,3.2025139014735102,0.735498210112483,0.7119553376906318,0.7348162889008814,,,False,129.0,2015.0,U,-11.015262,33.851312,MWGE7AFL,Rumphi,Northern Region,Malawi,MWI,MWGE7AFL00000794.tif,20.30555555555556,15.78967293891792,split3,0.9033814313795694
GN201800000201,2018,GN,0.7175869414511229,0.5186092131668275,0.5194444444444444,0.5361238532110091,0.578,0.6504369538077404,False,112.0,2018.0,U,9.565377,-13.657585,GNGE71FL,Dixinn,Conakry,Guinea,GIN,GNGE71FL00000201.tif,27.36842105263158,22.4297566853144,split3,0.5384159326400261
BF202100000509,2021,BF,0.8974728441982452,0.5343099857203739,0.5055454911433173,0.5217786032442494,0.292,0.2933832709113608,False,128.0,2021.0,U,12.5869143706,-1.29800623632,BFGE81FL,Oubritenga,Plateau Central,Burkina Faso,BFA,BFGE81FL00000509.tif,21.525641025641026,15.99896454358426,split3,0.07645781458800416
UG201600000087,2016,UG,1.5236049790543764,0.5889599504352985,0.5686507936507936,0.5869102228047182,,,False,99.0,2016.0,U,0.534546358687,32.2537707167,UGGE7AFL,Busiro,Wakiso,Uganda,UGA,UGGE7AFL00000087.tif,23.36,16.8265582108906,split3,0.9186398519349672
CI202100000006,2021,CI,-0.3936405267429387,0.4216192352590265,0.3837962962962963,0.3961200305810397,,,False,103.0,2021.0,U,5.44414539754,-4.02508489054,CIGE81FL,Abidjan,District autonome de Abidjan,Cote d'Ivoire,CIV,CIGE81FL00000006.tif,24.64,18.28879438344693,split3,0.29305106372463297
TZ202200000583,2022,TZ,2.193168591671581,0.6474006944362999,0.6483333333333333,0.6691513761467889,,,False,180.0,2022.0,U,-6.141075,39.224652,TZGE81FL,Magharibi,Mjini Magharibi,Tanzania,TZA,TZGE81FL00000583.tif,19.35164835164835,14.997313556747882,split3,0.15328399682405414
CM201800000234,2018,CM,5.135638035875006,0.904224841207508,0.8966666666666667,0.9254587155963304,0.636,0.7228464419475658,False,71.0,2018.0,U,5.443401,10.067166,CMGE71FL,Ménoua,Ouest,Cameroon,CMR,CMGE71FL00000234.tif,25.1875,15.946356647290337,split3,0.4712647090239822
TZ202200000023,2022,TZ,2.875387995936032,0.7069460592169398,0.5844444444444444,0.6032110091743119,,,False,84.0,2022.0,U,-3.31836,36.443217,TZGE81FL,Monduli,Arusha,Tanzania,TZA,TZGE81FL00000023.tif,26.89130434782609,19.133714584900265,split3,0.06117403134926669
BJ201700000403,2017,BJ,1.3383638820413553,0.572791766673509,,,0.513,0.5692883895131087,False,67.0,2017.0,U,6.51279,1.826224,BJGE71FL,Houeyogbe,Mono,Benin,BEN,BJGE71FL00000403.tif,32.1,24.24352028609024,split3,0.3968473623818225
SN201800000052,2018,SN,-1.743451893469335,0.3038052157304626,0.3581018518518518,0.3696005351681957,,,False,284.0,2018.0,U,16.432998,-15.706346,SNGE81FL,Dagana,Saint louis,Senegal,SEN,SNGE81FL00000052.tif,25.40909090909091,19.92620819484633,split3,0.742107728976348
UG201600000017,2016,UG,3.660190587565341,0.7754450733277201,0.7866959064327486,0.8119567841622404,0.623,0.7066167290886394,False,109.0,2016.0,U,0.3292405435,32.5597637715,UGGE7AFL,Rubaga,Kampala,Uganda,UGA,UGGE7AFL00000017.tif,19.76271186440678,12.762200360291953,split3,0.6784852212549003
NG201800001382,2018,NG,3.131613259921992,0.7293098716718338,0.6757936507936508,0.6974934469200524,0.652,0.7428214731585518,False,108.0,2018.0,U,7.372149,3.921429,NGGE7BFL,Ibadan North-East,Oyo,Nigeria,NGA,NGGE7BFL00001382.tif,23.91044776119403,20.825196963878906,split3,0.16292029987294343
AO201500000391,2015,AO,-1.083373424145838,0.3614180789736168,0.4703976034858388,0.4855021136895125,,,False,128.0,2015.0,U,-17.050083,15.756045,AOGE71FL,Cuanhama,Cunene,Angola,AGO,AOGE71FL00000391.tif,14.830985915492958,12.243932509606491,split3,0.9821283583288382
KE202200000784,2022,KE,1.6713727560618492,0.6018573938819869,0.635968660968661,0.6563896730181134,,,False,95.0,2022.0,U,3.095594,35.60717,KEGE8AFL,Turkana,Rift Valley,Kenya,KEN,KEGE8AFL00000784.tif,18.3,13.546970442252588,split3,0.7026214468099751
GN201800000242,2018,GN,0.5181255639771568,0.5011998571633265,0.4699915824915824,0.4850830553238809,0.245,0.2347066167290886,True,125.0,2018.0,U,11.585738,-11.878019,GNGE71FL,Koubia,Labe,Guinea,GIN,GNGE71FL00000242.tif,23.35820895522388,18.847635887870307,split3,0.880416307329617
CM201800000032,2018,CM,3.4618765442342845,0.7581358587591265,0.7458333333333333,0.769782110091743,0.726,0.8352059925093633,False,128.0,2018.0,U,4.076391,9.809283,CMGE71FL,Wouril,Littoral,Cameroon,CMR,CMGE71FL00000032.tif,25.897058823529413,18.70281302641305,split3,0.9421303351834678
NG201800000043,2018,NG,3.8913333661663674,0.7956196403103876,0.7113425925925927,0.7341838685015291,,,False,145.0,2018.0,U,9.145108,7.316459,NGGE7BFL,Abuja Municipal,Abuja,Nigeria,NGA,NGGE7BFL00000043.tif,22.626666666666665,15.462048860191684,split3,0.3172407686099892
CM201800000422,2018,CM,3.803537652922055,0.7879566689281157,0.6916666666666667,0.7138761467889908,0.636,0.7228464419475658,False,111.0,2018.0,U,5.458441,10.405011,CMGE71FL,Mifi,Ouest,Cameroon,CMR,CMGE71FL00000422.tif,21.952380952380956,18.412328068030742,split3,0.8543632443187812
UG201600000181,2016,UG,0.8610118779953466,0.5311276055077399,,,,,True,92.0,2016.0,U,0.463288593616,33.2408925489,UGGE7AFL,Butembe,Jinja,Uganda,UGA,UGGE7AFL00000181.tif,19.08,16.290525605080887,split3,0.7679835634719251
AO201500000513,2015,AO,2.548975699093723,0.6784561934012385,0.7048433048433048,0.7274758880263467,,,False,106.0,2015.0,U,-5.602341,12.168737,AOGE71FL,Cabinda,Cabinda,Angola,AGO,AOGE71FL00000513.tif,18.416666666666668,15.762314708562046,split3,0.03635044495219564
GM201900000003,2019,GM,1.8053834008973424,0.6135540895217447,0.562037037037037,0.5800840978593271,,,False,116.0,2019.0,U,13.452893,-16.576763,GMGE81FL,Banjul,Kanifing Municipal Council,Gambia,GMB,GMGE81FL00000003.tif,23.0,20.35400978396429,split3,0.41307828446879324
KE202200000170,2022,KE,3.22565887144201,0.7375183456744394,0.7657407407407408,0.79032874617737,,,False,56.0,2022.0,U,-2.385997,40.698368,KEGE8AFL,Lamu,Coast,Kenya,KEN,KEGE8AFL00000170.tif,24.0,14.293355099485916,split3,0.5095878534133741
ZW201500000347,2015,ZW,3.9724856130819313,0.8027027577285528,0.7229532163742689,0.7461673104780298,0.702,0.8052434456928839,False,107.0,2015.0,U,-17.841131,30.941884,ZWGE72FL,Harare,Harare,Zimbabwe,ZWE,ZWGE72FL00000347.tif,26.0,17.277971579059635,split3,0.16018899274826393
GM201900000073,2019,GM,1.326788871501806,0.5717814784574177,0.5894149831649832,0.6083411523491798,,,False,192.0,2019.0,U,13.407485,-16.669187,GMGE81FL,Kombo Saint Mary,Kanifing Municipal Council,Gambia,GMB,GMGE81FL00000073.tif,25.12244897959184,16.695740123473588,split3,0.06202864000916275
CI202100000347,2021,CI,1.370575124957981,0.5756032232188945,0.547962962962963,0.5655581039755352,,,False,131.0,2021.0,U,5.66303623991,-4.57037700558,CIGE81FL,Agneby-Tiassa,Lagunes,Cote d'Ivoire,CIV,CIGE81FL00000347.tif,20.22058823529412,15.364084489032471,split3,0.38959592648380537
TZ202200000428,2022,TZ,3.610779773556401,0.7711324065728908,0.5845029239766082,0.6032713664896185,,,False,121.0,2022.0,U,-3.974593,35.803966,TZGE81FL,Babati,Manyara,Tanzania,TZA,TZGE81FL00000428.tif,20.274193548387096,17.191466959634944,split3,0.5062107808713605
ZW201500000224,2015,ZW,3.328137388796254,0.746462859213477,0.7277777777777777,0.7511467889908255,,,False,104.0,2015.0,U,-20.123546,28.695767,ZWGE72FL,Umguza,Matabeleland North,Zimbabwe,ZWE,ZWGE72FL00000224.tif,21.163265306122447,15.244325363305288,split3,0.28169368242048387
AO201500000301,2015,AO,0.92453913797961,0.5366723816393364,0.6300925925925926,0.6503249235474006,,,False,160.0,2015.0,U,-7.620949,15.060354,AOGE71FL,Uige,Uige,Angola,AGO,AOGE71FL00000301.tif,20.65909090909091,19.48408508444385,split3,0.18701129931081717
CI202100000178,2021,CI,0.4585766874602442,0.4960023216603604,0.4541666666666666,0.4687499999999999,,,False,97.0,2021.0,U,6.7742997667,-5.23837078023,CIGE81FL,Yamoussoukro,District autonome de Yamoussoukro,Cote d'Ivoire,CIV,CIGE81FL00000178.tif,24.49056603773585,16.842737126257386,split3,0.23321062084054223
CM201800000197,2018,CM,2.80042374311053,0.7004030413078913,0.671031746031746,0.6925786369593708,0.699,0.8014981273408239,False,109.0,2018.0,U,3.90454,11.544563,CMGE71FL,Mfoundi,Centre,Cameroon,CMR,CMGE71FL00000197.tif,21.65116279069768,14.387302141174336,split3,0.9949394231210492
UG201600000338,2016,UG,-0.6453065457311647,0.3996533620958286,0.4854166666666666,0.5010034403669724,,,False,94.0,2016.0,U,2.52421752039,34.6545564072,UGGE7AFL,Moroto Municipality,Moroto,Uganda,UGA,UGGE7AFL00000338.tif,20.9622641509434,17.187833648958414,split3,0.5238860965888412
KE202200001372,2022,KE,2.904745884589077,0.7095084697524767,0.7416666666666667,0.7654816513761468,,,False,94.0,2022.0,U,0.76522,34.723106,KEGE8AFL,Bungoma,Western,Kenya,KEN,KEGE8AFL00001372.tif,21.823529411764707,19.149627549749304,split3,0.16987830740438303
AO201500000499,2015,AO,-1.3566373739460296,0.3375670986723538,0.4597222222222222,0.4744839449541284,,,False,114.0,2015.0,U,-12.665981,13.371872,AOGE71FL,Benguela,Benguela,Angola,AGO,AOGE71FL00000499.tif,22.327272727272728,18.627990235181574,split3,0.4324222319747326
SL201900000006,2019,SL,1.807111496617066,0.6137049208955867,0.6091861598440547,0.6287471833252857,,,False,111.0,2019.0,U,8.425389,-13.271385,SLGE7AFL,Western Area Rur,Western Area,Sierra Leone,SLE,SLGE7AFL00000006.tif,22.53030303030303,16.056841050534953,split3,0.08194140070556333
KE202200000786,2022,KE,1.024609264017773,0.5454066863532452,0.6016414141414141,0.6209601751459549,,,True,60.0,2022.0,U,3.131189,35.595551,KEGE8AFL,Turkana,Rift Valley,Kenya,KEN,KEGE8AFL00000786.tif,26.285714285714285,17.635942136059956,split3,0.3464538409723418
BF202100000394,2021,BF,0.6371340247219393,0.5115871345739872,0.4959551656920078,0.5118803315628521,,,False,143.0,2021.0,U,11.1681080789,-4.26072570358,BFGE81FL,Houet,Hauts-bassins,Burkina Faso,BFA,BFGE81FL00000394.tif,27.26923076923077,21.346049895796792,split3,0.9599828722455448
GN201800000269,2018,GN,1.7851811559678883,0.6117908004153477,0.607473544973545,0.6269795762341633,0.578,0.6504369538077404,False,157.0,2018.0,U,9.636614,-13.57128,GNGE71FL,Ratoma,Conakry,Guinea,GIN,GNGE71FL00000269.tif,20.714285714285715,16.955342782770252,split3,0.4697676301568261
GN201800000317,2018,GN,0.7241353478034152,0.5191807701212936,0.5171296296296296,0.5337347094801222,0.22,0.2034956304619226,False,108.0,2018.0,U,10.413795,-9.341599,GNGE71FL,Kankan,Kankan,Guinea,GIN,GNGE71FL00000317.tif,17.875,14.654350889752845,split3,0.12651643805805335
MD202100000584,2021,MD,-2.940059531054983,0.1993630995520766,0.2107549857549857,0.2175223476828981,0.35,0.365792759051186,False,127.0,2021.0,U,-20.370658,44.66153,MDGE81FL,Mahabo,Menabe,Madagascar,MDG,MDGE81FL00000584.tif,27.0,21.10140352605084,split3,0.7791040413912356
GM201900000064,2019,GM,1.0091228059003852,0.5440549997961115,0.5212962962962963,0.5380351681957186,,,False,147.0,2019.0,U,13.43137,-16.667452,GMGE81FL,Kombo Saint Mary,Kanifing Municipal Council,Gambia,GMB,GMGE81FL00000064.tif,23.405405405405407,17.5178335112903,split3,0.9200068382442208
MD202100000036,2021,MD,2.3091989486698457,0.6575280374727219,0.5817592592592593,0.6004396024464832,0.633,0.7191011235955058,False,135.0,2021.0,U,-18.882914,47.53688,MDGE81FL,Antananarivo V,Analamanga,Madagascar,MDG,MDGE81FL00000036.tif,23.33333333333333,15.9417955409804,split3,0.056494443143925044
ML201800000291,2018,ML,0.4889538460306521,0.4986536959495811,0.4919642857142857,0.5077613040629095,,,False,164.0,2018.0,U,16.2886,-0.057268,MLGE7AFL,Gao,Gao,Mali,MLI,MLGE7AFL00000291.tif,20.89156626506024,15.692947031749236,split3,0.38491270955995316
CI202100000175,2021,CI,2.5143805442290605,0.6754366646350053,0.674074074074074,0.6957186544342506,,,False,101.0,2021.0,U,6.80101100759,-5.23297076773,CIGE81FL,Yamoussoukro,District autonome de Yamoussoukro,Cote d'Ivoire,CIV,CIGE81FL00000175.tif,23.879310344827587,17.556003207986674,split3,0.783834405957362
SN201900000020,2019,SN,0.9347536745432202,0.5375639251837495,0.5859126984126983,0.6047264089121885,0.478,0.5255930087390761,False,197.0,2019.0,U,14.771607,-17.404564,SNGE8BFL,Dakar,Dakar,Senegal,SEN,SNGE8BFL00000020.tif,25.289473684210527,18.792638214151147,split3,0.7561769040326473
CM201800000411,2018,CM,-0.6251214772972208,0.4014151520060954,0.366025641025641,0.3777787579393084,,,False,93.0,2018.0,U,6.010836,10.456834,CMGE71FL,Ngo-Ketunjia,Nord - Ouest,Cameroon,CMR,CMGE71FL00000411.tif,19.166666666666668,15.07475462322205,split3,0.036329210799309064
AO201500000386,2015,AO,0.8592751339202752,0.5309760192895316,,,,,False,110.0,2015.0,U,-11.447325,20.157639,AOGE71FL,Camanongue,Moxico,Angola,AGO,AOGE71FL00000386.tif,27.171875,28.49480859847091,split3,0.217766802876747
SN201800000010,2018,SN,-0.86591437200561,0.3803983051348808,0.3816951566951567,0.3939514231945424,0.524,0.5830212234706618,False,177.0,2018.0,U,14.762654,-17.369359,SNGE81FL,Dakar,Dakar,Senegal,SEN,SNGE81FL00000010.tif,25.55294117647059,20.261096831561886,split3,0.6048060167729902
CI202100000471,2021,CI,-3.245378038287364,0.1727143385027862,0.1796296296296296,0.1853975535168195,,,False,98.0,2021.0,U,8.22130889075,-5.1210159514,CIGE81FL,Hambol,Vallee Du Bandama,Cote d'Ivoire,CIV,CIGE81FL00000471.tif,22.15217391304348,17.539754706639492,split3,0.034713545810286295
TZ201500000094,2015,TZ,0.8523556201106566,0.5303720713934106,0.4516666666666666,0.4661697247706421,,,False,79.0,2015.0,U,-6.844814,37.672139,TZGE7AFL,Morogoro Urban,Morogoro,Tanzania,TZA,TZGE7AFL00000094.tif,29.390243902439025,22.0792640828227,split3,0.9460610408444716
UG201600000382,2016,UG,-0.188699261126342,0.4395068859817488,0.4416666666666666,0.4558486238532109,,,False,73.0,2016.0,U,2.24082673458,32.8868557875,UGGE7AFL,Lira Municipality,Lira,Uganda,UGA,UGGE7AFL00000382.tif,21.5,13.182288392867427,split3,0.8766847907413238
LB201900000254,2019,LB,-0.7185940351419228,0.3932566951826001,0.5291666666666667,0.5461582568807339,0.57,0.6404494382022472,False,88.0,2019.0,U,6.313564,-10.802449,LBGE7AFL,Greater Monrovia,Montserrado,Liberia,LBR,LBGE7AFL00000254.tif,23.571428571428573,17.0767890640681,split3,0.9805945631691628
BF202100000338,2021,BF,0.6651495994707481,0.5140323854823159,0.5102582846003898,0.5266427249315949,0.185,0.1598002496878901,False,140.0,2021.0,U,12.9697425843,-0.176842077925,BFGE81FL,Gnagna,Est,Burkina Faso,BFA,BFGE81FL00000338.tif,18.40277777777778,15.373893842926837,split3,0.3078923567407078
TZ201500000234,2015,TZ,2.6630663724944537,0.688414237284555,0.5523148148148148,0.5700496941896024,,,False,116.0,2015.0,U,-7.752693,35.687136,TZGE7AFL,Iringa Urban,Iringa,Tanzania,TZA,TZGE7AFL00000234.tif,20.78846153846154,15.472095740601365,split3,0.023315648426717517
SN201500000086,2015,SN,1.1615480038939827,0.5573589515153912,0.5893199233716475,0.6082430401771591,0.272,0.268414481897628,False,177.0,2015.0,U,14.1935614359,-16.163648907,SNGE7AFL,Kaolack,Kaolack,Senegal,SEN,SNGE7AFL00000086.tif,26.858695652173918,19.15384879220639,split3,0.06361503860892337
BF202100000295,2021,BF,-0.3819966000258287,0.4226355386058902,0.3925653594771242,0.4051706691851052,,,False,145.0,2021.0,U,11.5481809383,-1.75831280603,BFGE81FL,Ziro,Centre-ouest,Burkina Faso,BFA,BFGE81FL00000295.tif,20.027027027027028,16.822174678185018,split3,0.5535292976025978
SL201900000310,2019,SL,1.5186679127457212,0.5885290342044533,0.5706971677559913,0.5890223061701745,,,False,136.0,2019.0,U,8.63504,-10.962534,SLGE7AFL,Kono,Eastern,Sierra Leone,SLE,SLGE7AFL00000310.tif,24.942857142857143,20.902732443450653,split3,0.2816087356949841
KE202200001688,2022,KE,3.9719124829740977,0.8026527338782719,,,,,True,73.0,2022.0,U,-1.31506,36.843141,KEGE8AFL,Nairobi,Nairobi,Kenya,KEN,KEGE8AFL00001688.tif,30.87804878048781,17.75696359453274,split3,0.19019440539864818
TZ202200000586,2022,TZ,3.3885096840785462,0.7517322642212465,0.6726190476190477,0.6942169069462647,,,False,116.0,2022.0,U,-6.208013,39.246387,TZGE81FL,Magharibi,Mjini Magharibi,Tanzania,TZA,TZGE81FL00000586.tif,19.52173913043478,17.852836894069256,split3,0.061146648713713
GM201900000012,2019,GM,2.5446621066816744,0.6780796951191832,0.5733465608465609,0.5917567715159459,,,False,114.0,2019.0,U,13.456176,-16.578241,GMGE81FL,Banjul,Kanifing Municipal Council,Gambia,GMB,GMGE81FL00000012.tif,28.37037037037037,19.917088800207026,split3,0.06607101653300296
NG201800001213,2018,NG,2.838330933709273,0.7037116506466202,0.5396825396825398,0.5570117955439057,0.736,0.8476903870162298,True,80.0,2018.0,U,6.67975,3.28021,NGGE7BFL,Ifako/Ijaye,Lagos,Nigeria,NGA,NGGE7BFL00001213.tif,28.685714285714287,20.16078229774685,split3,0.26469545250365334
SN201700000037,2017,SN,-0.1606979417977361,0.4419508926507745,0.4456552706552706,0.459965302281816,,,False,185.0,2017.0,U,16.026311,-16.494304,SNGE7RFL,Saint louis,Saint louis,Senegal,SEN,SNGE7RFL00000037.tif,25.445544554455445,19.89646966048236,split3,0.5071728167452786
KE202200001044,2022,KE,3.1959869887991146,0.7349285291657687,0.5845117845117844,0.6032805115373922,,,False,86.0,2022.0,U,0.065273,35.553213,KEGE8AFL,Koibatek,Rift Valley,Kenya,KEN,KEGE8AFL00001044.tif,25.09756097560976,20.533880390769763,split3,0.4108291412502222
MW201500000411,2015,MW,1.5642451357030165,0.5925070980790902,0.6422222222222222,0.6628440366972477,,,False,106.0,2015.0,U,-14.805057,34.629424,MWGE7AFL,Ntcheu,Central Region,Malawi,MWI,MWGE7AFL00000411.tif,19.73584905660377,14.031764710821474,split3,0.35210106811736264
SL201900000077,2019,SL,0.7718191048853309,0.5233426961700189,0.6075757575757577,0.6270850708924104,,,False,143.0,2019.0,U,8.894826,-12.029205,SLGE7AFL,Bombali,Northern,Sierra Leone,SLE,SLGE7AFL00000077.tif,19.296296296296298,16.322104984073324,split3,0.4760165655762649
SN201900000110,2019,SN,2.131800704217955,0.6420443923120833,0.7091183574879227,0.73188821300359,0.403,0.4319600499375781,False,122.0,2019.0,U,14.759498,-16.951855,SNGE8BFL,Thies,Thies,Senegal,SEN,SNGE8BFL00000110.tif,28.383561643835616,20.59842910473886,split3,0.009907223992414615
KE202200000701,2022,KE,2.8455250469483637,0.7043395660861652,,,,,False,77.0,2022.0,U,-0.705934,37.126957,KEGE8AFL,Muranga,Central,Kenya,KEN,KEGE8AFL00000701.tif,30.64864864864865,23.03646410972566,split3,0.45470296210368877
UG201600000304,2016,UG,1.0587401061553607,0.5483856890503969,0.585,0.6037844036697246,,,False,104.0,2016.0,U,1.49331988851,33.9285898798,UGGE7AFL,Kumi,Kumi,Uganda,UGA,UGGE7AFL00000304.tif,22.76363636363636,18.446081222251856,split3,0.5916705653549184
LB201900000268,2019,LB,-0.986101165713387,0.3699081806552626,0.5722222222222222,0.5905963302752293,0.32,0.3283395755305868,False,116.0,2019.0,U,7.479353,-9.966453,LBGE7AFL,Belleh,Gbarpolu,Liberia,LBR,LBGE7AFL00000268.tif,23.27868852459016,19.673273873914145,split3,0.6095915784102209
AO201500000489,2015,AO,0.4275117964198042,0.4932909208158356,0.4872685185185185,0.5029147553516818,,,False,126.0,2015.0,U,-12.392508,13.558686,AOGE71FL,Lobito,Benguela,Angola,AGO,AOGE71FL00000489.tif,24.534246575342465,21.62693934257099,split3,0.04554012545312214
SN201900000097,2019,SN,-1.407290696192968,0.3331459835124922,0.4130050505050505,0.4262666805671393,0.403,0.4319600499375781,False,170.0,2019.0,U,14.196813,-16.852216,SNGE8BFL,Mbour,Thies,Senegal,SEN,SNGE8BFL00000097.tif,21.557894736842105,18.994240890598352,split3,0.4028851682491781
TZ201500000298,2015,TZ,0.7097381621611967,0.5179241572698828,0.4846296296296296,0.5001911314984709,,,False,115.0,2015.0,U,-5.069385,32.805101,TZGE7AFL,Tabora Urban,Tabora,Tanzania,TZA,TZGE7AFL00000298.tif,21.045454545454547,16.452665735078003,split3,0.3179325092081984
BF202100000355,2021,BF,0.1475864398842903,0.4688585206787725,0.5475071225071224,0.5650876264408373,0.185,0.1598002496878901,False,101.0,2021.0,U,12.0448860894,0.385420182609,BFGE81FL,Gourma,Est,Burkina Faso,BFA,BFGE81FL00000355.tif,21.192307692307693,17.908305074701154,split3,0.856932810621771
BF202100000276,2021,BF,1.1476841975296224,0.556148892988686,0.5835784313725491,0.6023171883432272,,,False,139.0,2021.0,U,12.3172458079,-2.46810494276,BFGE81FL,Sanguie,Centre-ouest,Burkina Faso,BFA,BFGE81FL00000276.tif,22.31746031746032,17.758982640166145,split3,0.3791869893019898
NG201800000042,2018,NG,3.5707330599572944,0.7676370557303043,0.7496168582375479,0.7736871243277443,,,False,86.0,2018.0,U,9.133583,7.380255,NGGE7BFL,Bwari,Abuja,Nigeria,NGA,NGGE7BFL00000042.tif,22.56896551724138,14.76257961217509,split3,0.5333126661774736
KE202200000524,2022,KE,4.079474381794865,0.8120409343043302,0.7237373737373738,0.746976647206005,,,False,80.0,2022.0,U,-1.392277,36.955953,KEGE8AFL,Machakos,Eastern,Kenya,KEN,KEGE8AFL00000524.tif,26.545454545454547,13.594551825031497,split3,0.23511586900084425
NG201800000254,2018,NG,1.004097851422321,0.54361641252414,0.5011111111111111,0.5172018348623852,0.375,0.3970037453183521,False,92.0,2018.0,U,10.252632,13.264719,NGGE7BFL,Mubi North,Adamawa,Nigeria,NGA,NGGE7BFL00000254.tif,18.818181818181817,15.32481302632286,split3,0.8321260495009064
NG201800000758,2018,NG,4.244563724624396,0.8264502358849255,0.7493464052287582,0.7734079870480302,0.687,0.7865168539325844,False,133.0,2018.0,U,5.089573,7.377549,NGGE7BFL,Aba South,Abia,Nigeria,NGA,NGGE7BFL00000758.tif,22.39189189189189,18.27553013871736,split3,0.8519130127827292
NG201800000057,2018,NG,4.468790829805489,0.8460211901677497,0.7706627680311892,0.7954088202156768,,,True,120.0,2018.0,U,9.09662,7.218724,NGGE7BFL,Abuja Municipal,Abuja,Nigeria,NGA,NGGE7BFL00000057.tif,17.305084745762713,14.803604217808646,split3,0.19108363467204126
