DHSYEAR,DHSID,URBAN_RURA,LATNUM,LONGNUM,GEID,adm2_name,adm1_name,adm0_name,principal component 1_child,HV007: year of interview,HV000: country code,HV001: cluster number,HV025: Type of place of residence,HV000.0: country name,principal component 1 (min-max-scaled)_child,principal component 1_aduld,principal component 1 (min-max-scaled)_aduld,principal component 1_youth,principal component 1 (min-max-scaled)_youth
2018.0,GN201800000219,R,9.953271,-10.740375,GNGE71FL,Faranah,Faranah,Guinea,2.556133626912868,2018,GN,219,rural,Guinea,0.7673692418306941,-2.1589699605259747,0.028059510620848493,-1.7828845970886487,0.06783388132409313
2018.0,ML201800000219,R,14.124709,-3.4846,MLGE7AFL,Bankass,Mopti,Mali,4.028797871722196,2018,ML,219,rural,Mali,0.9426254385480035,-2.202624802866523,0.021872299279151186,-2.164519503486895,0.0
2018.0,ZM201800000219,R,-13.739211,32.427291,ZMGE71FL,Chipata,Eastern,Zambia,0.421892693502897,2018,ZM,219,rural,Zambia,0.5133813079304858,-0.1310354904122928,0.31547915254340847,-0.8658550718239065,0.23083173855517325
2018.0,NG201800000219,U,9.900532,8.92776,NGGE7BFL,Jos North,Plateau,Nigeria,-2.118988954826834,2018,NG,219,urban,Nigeria,0.21100060196533738,3.2757722084292897,0.7983268299859527,2.6891634685073704,0.8627202312658881
2018.0,ZM201800000220,R,-12.362791,27.681158,ZMGE71FL,Chililabombwe,Copperbelt,Zambia,0.828616884848002,2018,ZM,220,rural,Zambia,0.5617840142087898,-1.285979898607169,0.15178860280625367,-1.4199518960001156,0.13234353010496586
2018.0,NG201800000220,U,9.949291,8.875891,NGGE7BFL,Jos North,Plateau,Nigeria,-1.1790104854196972,2018,NG,220,urban,Nigeria,0.3228638811378291,0.6147080205591432,0.42117356035011994,1.2896545289519632,0.6139638368003814
2018.0,CM201800000221,R,2.683214,10.159126,CMGE71FL,Océan,Sud,Cameroon,-0.9045757972897025,2018,CM,221,rural,Cameroon,0.355523314446194,1.5994385982512451,0.560739662806376,0.8171554681378802,0.5299792623297185
2018.0,ML201800000221,R,13.838261,-3.660583,MLGE7AFL,Bankass,Mopti,Mali,3.692173693077802,2018,ML,221,rural,Mali,0.9025650694039541,-2.356948249072695,0.0,-1.7384910241510803,0.07572463845273225
2018.0,ZM201800000221,R,-12.196315,33.170671,ZMGE71FL,Lundazi,Eastern,Zambia,2.687918873503226,2018,ZM,221,rural,Zambia,0.7830525051286832,0.16105702940917088,0.3568774958787516,-1.6450537308217001,0.09233269542206923
2018.0,GN201800000221,U,10.660514,-14.572487,GNGE71FL,Boke,Boke,Guinea,-1.6732100869528947,2018,GN,221,urban,Guinea,0.2640510574482501,-0.9094154241697141,0.20515917665793393,0.0288689205706189,0.3898648880401281
2018.0,NG201800000221,U,9.901066,8.869875,NGGE7BFL,Jos North,Plateau,Nigeria,-0.35457594284769794,2018,NG,221,urban,Nigeria,0.42097671499172,0.6796698121182383,0.43038061074732353,-0.22579018050992822,0.34460038274675836
2018.0,GN201800000222,R,11.061417,-10.942854,GNGE71FL,Dinguiraye,Faranah,Guinea,3.3316348052005185,2018,GN,222,rural,Guinea,0.85965870124789,-2.129291277372743,0.032265877547565214,-2.164519503486895,0.0
2018.0,ML201800000222,R,13.564444,-3.66729,MLGE7AFL,Bankass,Mopti,Mali,0.10134124833732405,2018,ML,222,rural,Mali,0.47523369395128634,-2.356948249072695,0.0,-0.7289089560904577,0.25517329224094737
2018.0,ZM201800000222,R,-14.394856,22.175739,ZMGE71FL,Kalabo,Western,Zambia,1.4385660977024162,2018,ZM,222,rural,Zambia,0.6343717609489992,-0.4337752578990403,0.2725717722265868,-1.6623692565772064,0.08925493890800029
2018.0,CM201800000222,U,5.973862,10.186738,CMGE71FL,Mezam,Nord - Ouest,Cameroon,-2.5595153295893875,2018,CM,222,urban,Cameroon,0.1585752258032745,3.8749875749027454,0.8832537685061317,3.0366310952684543,0.9244810329182391
2018.0,NG201800000222,U,9.935493,8.855647,NGGE7BFL,Jos North,Plateau,Nigeria,-1.3504700522365571,2018,NG,222,urban,Nigeria,0.3024591271845538,1.6950186675382422,0.57428624909615,2.196029003825478,0.7750678069377412
2018.0,GN201800000223,R,9.224376,-10.33918,GNGE71FL,Kissidougou,Faranah,Guinea,3.708044836474215,2018,GN,223,rural,Guinea,0.9044538340962553,-2.356948249072695,0.0,-2.164519503486895,0.0
2018.0,ML201800000223,R,13.422138,-3.812273,MLGE7AFL,Bankass,Mopti,Mali,2.014872608745019,2018,ML,223,rural,Mali,0.7029558171075879,-1.9875216317759201,0.05235892363629946,-1.4795740047934915,0.12174596949304012
2018.0,CM201800000223,U,3.780221,12.253642,CMGE71FL,Nyong - Et - Mfoumou,Centre,Cameroon,-2.3814775583325036,2018,CM,223,urban,Cameroon,0.17976282696388235,1.430325814974312,0.5367712672145506,0.860641255802278,0.5377086647251935
2018.0,ZM201800000223,U,-14.999793,22.679041,ZMGE71FL,Kalabo,Western,Zambia,-1.1208653347967446,2018,ZM,223,urban,Zambia,0.32978351539366935,1.1761560797825206,0.5007477292980215,0.8138792980388531,0.5293969378882979
2018.0,CM201800000224,R,6.36364,10.81674,CMGE71FL,Donga - Mantung,Nord - Ouest,Cameroon,2.5517936524156655,2018,CM,224,rural,Cameroon,0.7668527578956013,-0.04388819586863563,0.32783055963342833,0.05514189772092608,0.39453479109188083
2018.0,ZM201800000224,R,-9.433762,32.010836,ZMGE71FL,Mungwi,Northern,Zambia,-0.6961325032482313,2018,ZM,224,rural,Zambia,0.38032936176736454,1.4053744519928968,0.5332349045167972,-0.7237346691280436,0.25609299838380983
2018.0,GN201800000224,U,9.581409,-13.61326,GNGE71FL,Matoto,Conakry,Guinea,-1.277119303881148,2018,GN,224,urban,Guinea,0.3111883220627807,-0.2632620427662653,0.29673865136335653,0.24248542939597226,0.42783425788965895
2018.0,NG201800000224,U,9.830167,8.859549,NGGE7BFL,Jos North,Plateau,Nigeria,-0.5339118587200825,2018,NG,224,urban,Nigeria,0.3996346265548008,3.721334953346506,0.8614765453665292,3.461502462953316,1.0
2018.0,GN201800000225,R,10.658237,-12.820488,GNGE71FL,Pita,Mamou,Guinea,1.8706683080342734,2018,GN,225,rural,Guinea,0.6857946091934808,-2.356948249072695,0.0,-1.9116462817061455,0.04494707331204245
2018.0,CM201800000225,U,4.048607,9.75748,CMGE71FL,Wouril,Littoral,Cameroon,-1.4898265706885692,2018,CM,225,urban,Cameroon,0.2858748354848342,3.0683107107429923,0.7689232618448328,1.6660075416817006,0.6808588853755062
2018.0,NG201800000225,U,9.864935,8.83933,NGGE7BFL,Jos North,Plateau,Nigeria,-1.2187661326473687,2018,NG,225,urban,Nigeria,0.31813271206401295,3.8667711002649483,0.8820892455725435,1.6374409104988745,0.6757812956765628
2018.0,ZM201800000225,U,-13.607752,32.61866,ZMGE71FL,Chipata,Eastern,Zambia,-0.4576520888339127,2018,ZM,225,urban,Zambia,0.4087100130727357,0.8455159393764655,0.45388602239315984,1.437330132959653,0.6402125085774539
2018.0,GN201800000226,R,9.632058,-10.508014,GNGE71FL,Faranah,Faranah,Guinea,1.3864696358352584,2018,GN,226,rural,Guinea,0.6281719582434961,-2.245761321570448,0.015758550071578004,-1.4986608070551959,0.11835337657826678
2018.0,ZM201800000226,R,-10.176219,28.634378,ZMGE71FL,Mwense,Luapula,Zambia,0.7087478690779457,2018,ZM,226,rural,Zambia,0.5475188564295111,0.24179853596633424,0.3683210090913097,-1.4718984732666347,0.12311026056275903
2018.0,CM201800000226,U,5.966482,10.146072,CMGE71FL,Mezam,Nord - Ouest,Cameroon,-0.5724434811341845,2018,CM,226,urban,Cameroon,0.3950491240402631,2.438991223098565,0.679729658964997,1.944470999321638,0.7303545075577516
2018.0,ML201800000226,U,13.911301,-4.54451,MLGE7AFL,Djenne,Mopti,Mali,-1.0111932145657496,2018,ML,226,urban,Mali,0.3428351792371792,-1.7567500829045417,0.08506623095812227,-0.07946401952249171,0.3706091971204467
2018.0,NG201800000226,U,9.486995,9.140867,NGGE7BFL,Mangu,Plateau,Nigeria,-1.2481842482834473,2018,NG,226,urban,Nigeria,0.31463177349017213,3.295124073756021,0.8010695745295824,2.2207285778587624,0.7794580446902101
2018.0,GN201800000227,R,11.484411,-11.929993,GNGE71FL,Koubia,Labe,Guinea,2.0974474177758387,2018,GN,227,rural,Guinea,0.7127827325273164,-2.356948249072695,0.0,-2.164519503486895,0.0
2018.0,CM201800000227,U,5.729299,10.923544,CMGE71FL,Noun,Ouest,Cameroon,-1.5984191660283158,2018,CM,227,urban,Cameroon,0.27295164181188003,0.5641141015046834,0.4140028719909065,0.6265542476526413,0.4961007560561571
2018.0,NG201800000227,U,8.867659,9.525587,NGGE7BFL,Shendam,Plateau,Nigeria,0.5467485801835196,2018,NG,227,urban,Nigeria,0.5282399343380594,0.3074761139428688,0.3776295080702231,-0.6381339533999323,0.27130813907091134
2018.0,ZM201800000227,U,-15.372194,28.285118,ZMGE71FL,Lusaka,Lusaka,Zambia,-1.0209107957808294,2018,ZM,227,urban,Zambia,0.3416787266845698,0.5716705967893038,0.4150738558914727,-0.39246022152627874,0.31497553556156177
2018.0,CM201800000228,R,3.482346,15.37573,CMGE71FL,Boumba - Et - Ngoko,Est,Cameroon,0.732267430847482,2018,CM,228,rural,Cameroon,0.5503178304378198,-1.3046898515023415,0.1491368366664844,-1.434824378191318,0.12970001355278776
2018.0,NG201800000228,R,9.987408,8.818725,NGGE7BFL,Bassa,Plateau,Nigeria,-0.2923290756774663,2018,NG,228,rural,Nigeria,0.42838447900600474,-1.0707138467051431,0.1822983123001187,-1.2794632272542708,0.15731475659214883
2018.0,ZM201800000228,R,-15.861545,23.25313,ZMGE71FL,Senanga,Western,Zambia,0.308454927320183,2018,ZM,228,rural,Zambia,0.4998815088178483,-0.2641024670844216,0.2966195378218949,1.0760724874954684,0.5760005933700263
2018.0,GN201800000229,R,9.299625,-10.002105,GNGE71FL,Kissidougou,Faranah,Guinea,0.30251617060162245,2018,GN,229,rural,Guinea,0.4991747598630932,-1.8315080696336776,0.07447076345500558,-1.2343798600739158,0.16532812153264886
2018.0,ML201800000229,R,13.765156,-4.742306,MLGE7AFL,Djenne,Mopti,Mali,1.0237637155092316,2018,ML,229,rural,Mali,0.5850076997594307,-2.32427561542389,0.004630700253090536,-1.523190229632557,0.1139933824787624
2018.0,NG201800000229,R,9.993064,8.829459,NGGE7BFL,Bassa,Plateau,Nigeria,-0.7021465855780308,2018,NG,229,rural,Nigeria,0.3796136485967756,-0.2955451251252174,0.29216316230860107,0.6163236361400285,0.49428231105653936
2018.0,ZM201800000229,U,-15.398529,28.377242,ZMGE71FL,Lusaka,Lusaka,Zambia,0.4378538793815336,2018,ZM,229,urban,Zambia,0.5152807882377232,1.5619253058418823,0.5554228948187837,0.5298168344757067,0.4789061176857449
2018.0,CM201800000230,R,9.528184,14.088293,CMGE71FL,Bénoue,Nord,Cameroon,0.4035584158478609,2018,CM,230,rural,Cameroon,0.5111994149547404,-0.8786073178871162,0.20952561699737943,-0.8472299042672052,0.23414227798566292
2018.0,ML201800000230,R,14.031502,-4.202546,MLGE7AFL,Djenne,Mopti,Mali,-0.049994340948553255,2018,ML,230,rural,Mali,0.4572238183807352,-1.8357673576665334,0.07386709353406384,0.7113052355606441,0.5111648614602154
2018.0,NG201800000230,R,9.852678,8.679559,NGGE7BFL,Bassa,Plateau,Nigeria,0.03340991219487733,2018,NG,230,rural,Nigeria,0.4671494428042832,-1.1932920147658355,0.16492527895474016,-0.9912172567124992,0.20854917626935376
2018.0,ZM201800000230,R,-14.320871,31.274926,ZMGE71FL,Petauke,Eastern,Zambia,0.6815554177974074,2018,ZM,230,rural,Zambia,0.5442827857449372,-1.1920964134083711,0.16509473182371046,-1.5488361078155177,0.10943494343676419
2018.0,GN201800000230,U,9.662997,-13.533962,GNGE71FL,Matoto,Conakry,Guinea,-0.6102489096914598,2018,GN,230,urban,Guinea,0.390550043107478,0.48380295211177987,0.4026203534031123,0.4447273929941774,0.4637818536872934
2018.0,GN201800000231,R,12.391079,-12.881209,GNGE71FL,Koundara,Boke,Guinea,3.538179371878595,2018,GN,231,rural,Guinea,0.8842387882135453,-2.23138283348121,0.01779641665893622,-1.9432554344287392,0.039328689148037166
2018.0,NG201800000231,R,9.873778,9.11067,NGGE7BFL,Jos East,Plateau,Nigeria,-0.4683893496232269,2018,NG,231,rural,Nigeria,0.4074322123141923,0.522833725969449,0.40815219440264067,0.8217201637220062,0.5307906163577253
2018.0,CM201800000231,U,4.039842,14.942563,CMGE71FL,Kadeï,Est,Cameroon,-2.267440198910803,2018,CM,231,urban,Cameroon,0.19333398139801455,-0.7405684823291876,0.2290898944788125,0.7260226319344497,0.5137808122086477
2018.0,ZM201800000231,U,-15.374583,28.275968,ZMGE71FL,Lusaka,Lusaka,Zambia,-0.3098018739890497,2018,ZM,231,urban,Zambia,0.4263051074256258,0.9483638391046726,0.46846268004556985,-0.22256133526777572,0.3451742954085668
2018.0,NG201800000232,R,9.759899,8.88666,NGGE7BFL,Jos South,Plateau,Nigeria,-1.4658203294219025,2018,NG,232,rural,Nigeria,0.2887317273776763,2.3856022424522982,0.6721628258517454,2.1280873501234976,0.7629914847855601
2018.0,CM201800000232,U,4.049518,9.755922,CMGE71FL,Wouril,Littoral,Cameroon,-2.078779006616584,2018,CM,232,urban,Cameroon,0.2157858356792453,2.819896138945753,0.7337154046253114,2.3297997488561695,0.798844952819618
2018.0,GN201800000232,U,9.66035,-13.582613,GNGE71FL,Ratoma,Conakry,Guinea,-1.365445333594362,2018,GN,232,urban,Guinea,0.300676975642007,-1.9166392674305115,0.06240509824352908,0.4170158953784267,0.45885626011850666
2018.0,ZM201800000232,U,-14.386015,28.462371,ZMGE71FL,Kabwe,Central,Zambia,-0.3781896116875655,2018,ZM,232,urban,Zambia,0.4181665416572319,1.0202102374672257,0.47864548742673385,1.094045774600027,0.5791952639937407
2018.0,GN201800000233,R,10.203258,-14.309018,GNGE71FL,Boffa,Boke,Guinea,1.7482284947819966,2018,GN,233,rural,Guinea,0.6712235105380979,-1.8574461494204833,0.07079455314626487,-1.9116462817061455,0.04494707331204245
2018.0,NG201800000233,R,9.635312,8.802858,NGGE7BFL,Jos South,Plateau,Nigeria,-0.614991200939463,2018,NG,233,rural,Nigeria,0.3899856809789207,-1.1329871064712438,0.1734723081628549,-0.6727157214740537,0.26516138595113947
2018.0,CM201800000233,U,3.882801,11.501972,CMGE71FL,Mfoundi,Centre,Cameroon,-1.5549274679199279,2018,CM,233,urban,Cameroon,0.27812742415746167,2.1757122452022424,0.642415065881298,1.7839028399327481,0.7018142422785374
2018.0,ZM201800000233,U,-11.218358,28.88056,ZMGE71FL,Mansa,Luapula,Zambia,-2.033644640691162,2018,ZM,233,urban,Zambia,0.22115710570309308,3.5677982026158968,0.8397157446270107,1.6258729174244948,0.6737251371433428
2018.0,GN201800000234,R,11.915073,-9.270828,GNGE71FL,Siguiri,Kankan,Guinea,4.121620472310006,2018,GN,234,rural,Guinea,0.9536719048459179,-1.9897490449982453,0.05204323182267867,-2.164519503486895,0.0
2018.0,NG201800000234,R,9.31774,9.220037,NGGE7BFL,Mangu,Plateau,Nigeria,-1.1903956862511345,2018,NG,234,rural,Nigeria,0.3215089714877759,1.7287742508253974,0.5790704360628707,1.8333544456706916,0.7106040418976869
2018.0,CM201800000234,U,5.443401,10.067166,CMGE71FL,Ménoua,Ouest,Cameroon,-2.668744850370914,2018,CM,234,urban,Cameroon,0.14557623404469944,3.067897449753498,0.7688646902650449,3.461502462953316,1.0
2018.0,ZM201800000234,U,-11.203965,28.891575,ZMGE71FL,Mansa,Luapula,Zambia,-1.3384778635415315,2018,ZM,234,urban,Zambia,0.30388627216238184,2.155754568547045,0.639586459551863,0.8737182596574856,0.5400330431107052
2018.0,CM201800000235,R,4.182978,11.270601,CMGE71FL,Lékié,Centre,Cameroon,-0.6461865249520962,2018,CM,235,rural,Cameroon,0.3862732435641547,-0.09196275232586994,0.3210169411432068,0.6868311773466153,0.5068147081262934
2018.0,NG201800000235,R,9.422687,9.110265,NGGE7BFL,Mangu,Plateau,Nigeria,-1.4041736810589867,2018,NG,235,rural,Nigeria,0.2960680616239476,1.8479965987356124,0.5959678482083429,1.6201253847433679,0.6727035391624938
2018.0,ZM201800000235,R,-10.394094,31.642791,ZMGE71FL,Mungwi,Northern,Zambia,-0.34106371626423293,2018,ZM,235,rural,Zambia,0.42258475392425154,-0.38522367584102096,0.2794529996703451,-0.46040558614363497,0.3028985538109292
2018.0,GN201800000235,U,9.573411,-13.640195,GNGE71FL,Ratoma,Conakry,Guinea,-1.5062602718107405,2018,GN,235,urban,Guinea,0.28391912292726235,-0.4799153572412653,0.2660323248101867,-0.034377106807819864,0.37862319226366153
2018.0,NG201800000236,R,9.521572,9.151913,NGGE7BFL,Mangu,Plateau,Nigeria,-1.70900103834004,2018,NG,236,rural,Nigeria,0.25979171181728633,2.0573591245891487,0.6256408495304482,1.3257614468997567,0.6203816784233211
2018.0,CM201800000236,U,7.321591,13.592723,CMGE71FL,Vina,Adamaoua,Cameroon,-2.3067316216259566,2018,CM,236,urban,Cameroon,0.18865805792602075,2.180682002096405,0.6431194307254353,0.4335886224145389,0.46180198751434165
2018.0,GN201800000237,R,10.18985,-11.168117,GNGE71FL,Faranah,Faranah,Guinea,3.4636711525878914,2018,GN,237,rural,Guinea,0.8753718471011408,-2.300774247360715,0.007961554821103,-1.9913642459318306,0.030777565140689633
2018.0,NG201800000237,R,9.263157,8.990552,NGGE7BFL,Bokkos,Plateau,Nigeria,-1.2657835997571116,2018,NG,237,rural,Nigeria,0.31253734129706556,3.524464641926024,0.83357406861121,1.533547755965835,0.6573147565921489
2018.0,ZM201800000237,U,-15.479948,28.276339,ZMGE71FL,Lusaka,Lusaka,Zambia,-1.9581070010003097,2018,ZM,237,urban,Zambia,0.2301465542402478,2.1689998207107886,0.6414637123379768,0.9190365613408523,0.5480881665982591
2018.0,GN201800000238,R,10.934365,-13.686689,GNGE71FL,Telemele,Kindia,Guinea,1.5011574076349512,2018,GN,238,rural,Guinea,0.6418205157924705,-1.6854395466343757,0.09517309047559372,-2.164519503486895,0.0
2018.0,ML201800000238,R,14.180478,-3.094051,MLGE7AFL,Koro,Mopti,Mali,0.20277649194385813,2018,ML,238,rural,Mali,0.48730511829002054,-2.15247946322269,0.028979410370224945,-1.1700165044362616,0.17676841736184898
2018.0,NG201800000238,R,9.188224,9.057946,NGGE7BFL,Bokkos,Plateau,Nigeria,-1.3465429081951379,2018,NG,238,rural,Nigeria,0.3029264817299542,0.7268476584553214,0.4370671382957812,1.6539152875956953,0.6787095418147919
2018.0,GN201800000239,R,11.373032,-11.453034,GNGE71FL,Tougue,Labe,Guinea,3.101180971806519,2018,GN,239,rural,Guinea,0.8322332629635605,-2.335166493306825,0.003087133502060413,-2.164519503486895,0.0
2018.0,ML201800000239,R,13.88145,-3.139132,MLGE7AFL,Koro,Mopti,Mali,2.9090829428285403,2018,ML,239,rural,Mali,0.8093724037594104,-2.2100616886784876,0.02081826765801409,-1.9678403309907573,0.03495883479825512
2018.0,NG201800000239,R,9.38849,9.000594,NGGE7BFL,Bokkos,Plateau,Nigeria,-1.054446362753979,2018,NG,239,rural,Nigeria,0.3376877858145184,1.8465318589031383,0.5957602502783488,1.1887778096307249,0.5960334554540272
2018.0,CM201800000239,U,3.889382,11.529296,CMGE71FL,Mfoundi,Centre,Cameroon,-1.9395921612541496,2018,CM,239,urban,Cameroon,0.23234993522690484,2.0327428117593818,0.6221519735715575,0.8210195848389682,0.5306660916247582
2018.0,ZM201800000239,U,-10.532781,32.073737,ZMGE71FL,Chinsali,Northern,Zambia,0.3741047171858002,2018,ZM,239,urban,Zambia,0.5076942417796839,-1.0847046357294643,0.18031539439480834,-0.7080508773225557,0.25888072155642505
2018.0,NG201800000240,R,8.984424,9.284289,NGGE7BFL,Shendam,Plateau,Nigeria,-0.9186449856872713,2018,NG,240,rural,Nigeria,0.35384899359665345,1.0495190496496716,0.48279943245148704,0.06123219657147531,0.39561731421156976
2018.0,ZM201800000240,R,-15.23433,22.627157,ZMGE71FL,Kalabo,Western,Zambia,1.3989607100164312,2018,ZM,240,rural,Zambia,0.6296584736944024,-1.2846479072043893,0.15197738626926638,-1.3402339317744305,0.14651303827631873
2018.0,GN201800000240,U,10.40568,-13.586589,GNGE71FL,Fria,Kindia,Guinea,-1.4438495628875263,2018,GN,240,urban,Guinea,0.2913463851283147,-1.6067337207443577,0.10632808617585426,-0.41963717847904064,0.31014495418188087
2018.0,CM201800000241,R,4.797348,13.797686,CMGE71FL,Lom - Et - Djerem,Est,Cameroon,1.3343935062229169,2018,CM,241,rural,Cameroon,0.6219745752026672,-1.2808891669125144,0.15251011343806392,-1.5029333281258372,0.11759395525070576
2018.0,GN201800000241,R,8.843531,-9.969373,GNGE71FL,Kissidougou,Faranah,Guinea,3.8680762506318533,2018,GN,241,rural,Guinea,0.9234985668650553,-2.009489100628173,0.04924546897368126,-1.574481985998479,0.10487650439476581
2018.0,NG201800000241,R,8.636956,9.124868,NGGE7BFL,Qua'an Pan,Plateau,Nigeria,0.8516284866863733,2018,NG,241,rural,Nigeria,0.5645225378286718,-1.311476844551142,0.14817491450353218,-1.1939370900924617,0.1725166412758527
2018.0,ZM201800000241,U,-9.801665,29.070374,ZMGE71FL,Kawambwa,Luapula,Zambia,-1.4492340766356695,2018,ZM,241,urban,Zambia,0.2907055945312741,3.529431821505375,0.8342780681718971,1.5700426205332638,0.6638015539749398
2018.0,NG201800000242,R,9.190284,9.429832,NGGE7BFL,Pankshin,Plateau,Nigeria,-0.8678697859109386,2018,NG,242,rural,Nigeria,0.3598915579026224,-0.27980603471667664,0.2943938673910764,-0.19203444844170903,0.35060031169648087
2018.0,CM201800000242,U,5.968257,10.14224,CMGE71FL,Mezam,Nord - Ouest,Cameroon,-1.855290703992145,2018,CM,242,urban,Cameroon,0.2423823325160633,3.0618912281345203,0.7680134270252927,3.0366310952684543,0.9244810329182391
2018.0,ZM201800000242,U,-10.132544,32.650245,ZMGE71FL,Isoka,Northern,Zambia,0.5654150026885404,2018,ZM,242,urban,Zambia,0.5304613546150023,1.5496505689475477,0.5536831933960521,-0.11932300163533392,0.3635244430347704
2018.0,GN201800000243,R,11.100604,-12.052779,GNGE71FL,Dalaba,Mamou,Guinea,1.8437055442691812,2018,GN,243,rural,Guinea,0.6825858727505931,-2.356948249072695,0.0,-2.164519503486895,0.0
2018.0,ML201800000243,R,14.189962,-3.437109,MLGE7AFL,Koro,Mopti,Mali,4.020550788251302,2018,ML,243,rural,Mali,0.9416439843650739,-2.3315362006791798,0.003601655752403843,-1.574481985998479,0.10487650439476581
2018.0,NG201800000243,R,9.382937,9.726025,NGGE7BFL,Kanke,Plateau,Nigeria,-0.5179831423639052,2018,NG,243,rural,Nigeria,0.40153024278709,1.2152658810469334,0.5062907708709821,0.1639980032549714,0.41388347230631317
2018.0,CM201800000243,U,5.401531,10.400136,CMGE71FL,Koung-Khi,Ouest,Cameroon,-2.007077431982961,2018,CM,243,urban,Cameroon,0.22431876863611086,1.5772142551196693,0.5575898012901488,1.1762464629836202,0.5938060651733181
2018.0,ZM201800000243,U,-12.762631,28.232718,ZMGE71FL,Kitwe,Copperbelt,Zambia,-0.7248326047926683,2018,ZM,243,urban,Zambia,0.37691387133238774,3.146790638105311,0.7800462408922385,0.7500045030115704,0.5180434815014757
2018.0,GN201800000244,R,9.783057,-10.599192,GNGE71FL,Faranah,Faranah,Guinea,2.2859489850502674,2018,GN,244,rural,Guinea,0.7352155904392337,-1.9556627819466519,0.05687428611222778,-1.9432554344287392,0.039328689148037166
2018.0,NG201800000244,R,9.342909,9.755449,NGGE7BFL,Kanke,Plateau,Nigeria,0.24122513021393652,2018,NG,244,rural,Nigeria,0.49188074517573066,-1.2858641858367914,0.15180500280512838,-1.4647748538620267,0.12437645174493023
2018.0,ZM201800000244,R,-9.517924,31.192028,ZMGE71FL,Mbala,Northern,Zambia,-1.8145956413519537,2018,ZM,244,rural,Zambia,0.24722529786178338,0.6074712162858128,0.42014788633374617,-0.2443876796153394,0.3412947612585475
2018.0,CM201800000245,R,5.621171,10.31407,CMGE71FL,Bamboutos,Ouest,Cameroon,-2.63719607020761,2018,CM,245,rural,Cameroon,0.14933073493787963,0.8577864453276638,0.45562512416329953,0.8946174864126936,0.5437477862951211
2018.0,ML201800000245,R,13.894209,-3.381817,MLGE7AFL,Koro,Mopti,Mali,2.0751059411538426,2018,ML,245,rural,Mali,0.7101239579725457,-2.1865750880916712,0.024147029228037853,-1.4103119017714658,0.134056995549316
2018.0,NG201800000245,R,9.28407,9.927947,NGGE7BFL,Kanam,Plateau,Nigeria,3.93308013491629,2018,NG,245,rural,Nigeria,0.9312344330488762,-1.8618784809044766,0.07016635773522678,-2.164519503486895,0.0
2018.0,ZM201800000245,R,-11.697446,32.735981,ZMGE71FL,Chama,Eastern,Zambia,0.09384080930150741,2018,ZM,245,rural,Zambia,0.47434109509600725,-0.7827337487977409,0.22311380108498524,-0.4885026107859404,0.29790443455403565
2018.0,GN201800000245,U,11.409975,-9.165752,GNGE71FL,Siguiri,Kankan,Guinea,1.6927056449460316,2018,GN,245,urban,Guinea,0.6646159463716865,-0.8451813614957471,0.21426308586459972,-1.8104969929938453,0.06292590263685954
2018.0,GN201800000246,R,10.863999,-9.260166,GNGE71FL,Kankan,Kankan,Guinea,1.7692126099451924,2018,GN,246,rural,Guinea,0.6737207506442131,-2.2807121038921503,0.010804967257211306,-2.164519503486895,0.0
2018.0,NG201800000246,R,9.562762,9.831816,NGGE7BFL,Kanam,Plateau,Nigeria,-1.3729024549485371,2018,NG,246,rural,Nigeria,0.29978953186003254,0.9907073918840721,0.47446404200126546,1.4931102180275162,0.6501271668209868
2018.0,ZM201800000246,R,-15.852268,23.526871,ZMGE71FL,Senanga,Western,Zambia,1.1273943593503108,2018,ZM,246,rural,Zambia,0.5973403903689628,0.15898101221217106,0.35658326146034197,-0.6332352060155598,0.27217886929798724
2018.0,NG201800000247,R,9.027924,9.923322,NGGE7BFL,Wase,Plateau,Nigeria,-0.7731188848743882,2018,NG,247,rural,Nigeria,0.3711675039369841,0.6535925201809025,0.42668466986688725,-0.3556704935565129,0.32151474358265025
2018.0,ZM201800000247,R,-13.847229,27.81317,ZMGE71FL,Kapiri-Mposhi,Central,Zambia,0.852854292458404,2018,ZM,247,rural,Zambia,0.5646684163330745,-1.8912903844728937,0.06599780154345719,-2.164519503486895,0.0
2018.0,CM201800000247,U,3.804359,10.146854,CMGE71FL,Sanaga - Maritime,Littoral,Cameroon,-1.3296459887528391,2018,CM,247,urban,Cameroon,0.30493732014620123,1.6345777123622036,0.5657199379306908,0.896767665146448,0.5441299708558249
2018.0,GN201800000247,U,11.433339,-12.683079,GNGE71FL,Lelouma,Labe,Guinea,-1.6287821007372358,2018,GN,247,urban,Guinea,0.269338263896977,-0.23087827887553,0.3013284100359127,-0.11932300163533392,0.3635244430347704
2018.0,CM201800000248,R,4.544659,11.426389,CMGE71FL,Mbam - Et - Kim,Centre,Cameroon,-1.2544206339671948,2018,CM,248,rural,Cameroon,0.31388960483900247,0.9791319839380827,0.4728234566391767,0.7248938339007104,0.5135801734552847
2018.0,NG201800000248,R,9.254965,10.131049,NGGE7BFL,Wase,Plateau,Nigeria,1.1799231650284638,2018,NG,248,rural,Nigeria,0.6035916446746906,-1.4288293660562994,0.1315425133057602,-1.6334857377473204,0.09438885395528929
2018.0,GN201800000248,U,11.280865,-10.72179,GNGE71FL,Dinguiraye,Faranah,Guinea,0.09360591411563803,2018,GN,248,urban,Guinea,0.47431314110917844,-1.7309348267826639,0.08872503343918733,-0.6349327766090697,0.27187713379044104
