DHSID,HV007: year of interview,HV000: country code,Female Education PCA,Female Education PCA (min-max-scaled),EDI,EDI (min-max-scaled),EDI (UNESCO),EDI (UNESCO) (min-max-scaled),Imputed,households,DHSYEAR,URBAN_RURA,LATNUM,LONGNUM,GEID,adm2_name,adm1_name,adm0_name,ISO3,TIF_name,MEAN_AGE,STD_AGE
GN201800000342,2018,GN,-2.1616814805505435,0.26059211589266895,0.27318121693121694,0.28195309086937526,,,False,157.0,2018.0,R,7.660116,-8.763847,GNGE71FL,Nzerekore,Nzerekore,Guinea,GIN,GNGE71FL00000342.tif,22.988235294117647,20.065069219943407
ZM201800000342,2018,ZM,-1.564413437833518,0.3121042409206267,0.3731481481481481,0.38512996941896016,0.488,0.5915697674418604,False,142.0,2018.0,R,-8.859207,31.501796,ZMGE71FL,Mbala,Northern,Zambia,ZMB,ZMGE71FL00000342.tif,22.34285714285714,20.080191201155138
ML201800000342,2018,ML,1.5894057316852375,0.5841092968696702,0.554783950617284,0.5725981141692151,0.522,0.6409883720930233,False,226.0,2018.0,U,12.670202,-7.966198,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000342.tif,19.18487394957983,15.575930141475087
GN201800000343,2018,GN,-4.2554123250792735,0.08001569571852918,0.08921957671957671,0.09208442551332457,0.257,0.2558139534883721,False,145.0,2018.0,R,11.718329,-10.430028,GNGE71FL,Dinguiraye,Faranah,Guinea,GIN,GNGE71FL00000343.tif,16.346153846153847,15.38073252699406
NG201800000343,2018,NG,-5.1370320922699815,0.003979302631006876,0.0,0.0,0.406,0.4723837209302326,False,125.0,2018.0,R,12.719028,12.812301,NGGE7BFL,Gubio,Borno,Nigeria,NGA,NGGE7BFL00000343.tif,21.949152542372882,18.8427464584391
ZM201800000343,2018,ZM,-2.690955579808575,0.21494421306663963,0.2756944444444444,0.2845470183486238,0.43,0.5072674418604651,False,142.0,2018.0,R,-14.10738,31.952913,ZMGE71FL,Katete,Eastern,Zambia,ZMB,ZMGE71FL00000343.tif,21.73846153846154,21.061870853420256
CM201800000343,2018,CM,4.431608135140774,0.829238577344047,0.8625,0.8901949541284403,0.726,0.9374999999999999,False,92.0,2018.0,U,4.047001,9.733535,CMGE71FL,Wouril,Littoral,Cameroon,CMR,CMGE71FL00000343.tif,26.926829268292682,19.382195752677813
ML201800000343,2018,ML,1.8440453516910416,0.606071007533345,0.5601851851851852,0.5781727828746177,0.522,0.6409883720930233,False,187.0,2018.0,U,12.657901,-7.995283,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000343.tif,25.03409090909091,17.738489137048955
CM201800000344,2018,CM,-0.09880909796274433,0.43850710964519646,0.4356902356902357,0.4496802891298304,0.394,0.4549418604651163,False,186.0,2018.0,R,7.715861,13.845905,CMGE71FL,Vina,Adamaoua,Cameroon,CMR,CMGE71FL00000344.tif,18.030927835051546,16.391978226310005
NG201800000344,2018,NG,-5.1370320922699815,0.003979302631006876,0.0,0.0,0.406,0.4723837209302326,False,99.0,2018.0,R,12.58657,12.665463,NGGE7BFL,Gubio,Borno,Nigeria,NGA,NGGE7BFL00000344.tif,21.488888888888887,17.280601607559614
ZM201800000344,2018,ZM,0.9795980842632909,0.5315156780413366,0.525462962962963,0.542335626911315,0.511,0.625,False,114.0,2018.0,R,-14.970646,27.173384,ZMGE71FL,Mumbwa,Central,Zambia,ZMB,ZMGE71FL00000344.tif,27.4,23.739793128369456
ML201800000344,2018,ML,1.1239506871384757,0.5439655477741806,0.5440613026819924,0.5615311610249921,0.522,0.6409883720930233,False,211.0,2018.0,U,12.655901,-7.985079,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000344.tif,21.238095238095237,17.943567419039386
NG201800000345,2018,NG,-3.056506861914411,0.18341678819002094,0.17777777777777778,0.18348623853211007,0.406,0.4723837209302326,False,131.0,2018.0,R,11.057331,12.760331,NGGE7BFL,Damboa,Borno,Nigeria,NGA,NGGE7BFL00000345.tif,20.577464788732396,17.94010827474173
ZM201800000345,2018,ZM,-3.671888496927346,0.1303424338708261,0.2193019943019943,0.22634380145848032,0.43,0.5072674418604651,False,127.0,2018.0,R,-14.452533,30.955956,ZMGE71FL,Nyimba,Eastern,Zambia,ZMB,ZMGE71FL00000345.tif,17.109375,14.60823554146498
CM201800000345,2018,CM,3.109208957966776,0.715186615947329,0.7357323232323232,0.7593567556296913,0.726,0.9374999999999999,False,106.0,2018.0,U,4.039985,9.720956,CMGE71FL,Wouril,Littoral,Cameroon,CMR,CMGE71FL00000345.tif,22.59375,17.262417890567107
GN201800000345,2018,GN,2.122986861407156,0.6301286648937129,0.6925,0.71473623853211,0.578,0.7223837209302325,False,124.0,2018.0,U,9.600777,-13.583954,GNGE71FL,Matoto,Conakry,Guinea,GIN,GNGE71FL00000345.tif,28.84722222222222,19.284131783778783
ML201800000345,2018,ML,1.2957391388367447,0.5587816564043775,0.5575299564270152,0.575432294477424,0.522,0.6409883720930233,False,192.0,2018.0,U,12.639787,-7.982727,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000345.tif,23.708333333333332,17.52286726517617
CM201800000346,2018,CM,-0.631549656638385,0.39256023771626336,0.4300653594771242,0.4438747976254722,,,False,103.0,2018.0,R,6.516144,10.792056,CMGE71FL,Donga - Mantung,Nord - Ouest,Cameroon,CMR,CMGE71FL00000346.tif,30.242424242424242,23.661757920298054
NG201800000346,2018,NG,-0.5258614936771033,0.40167544475073064,0.4046587301587301,0.417652359108781,0.406,0.4723837209302326,False,215.0,2018.0,R,10.635972,12.361565,NGGE7BFL,Biu,Borno,Nigeria,NGA,NGGE7BFL00000346.tif,20.028846153846153,16.869261256935417
ZM201800000346,2018,ZM,-0.31537536682389944,0.419829082493994,0.40444444444444444,0.4174311926605504,0.43,0.5072674418604651,False,95.0,2018.0,R,-14.557393,30.834111,ZMGE71FL,Nyimba,Eastern,Zambia,ZMB,ZMGE71FL00000346.tif,21.608695652173914,17.696802298556737
ML201800000346,2018,ML,1.7382312160901212,0.5969449358319291,0.6196629859673338,0.6395604212965601,0.522,0.6409883720930233,False,173.0,2018.0,U,12.647729,-8.035997,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000346.tif,23.83695652173913,20.429604232509988
NG201800000347,2018,NG,-5.0539599627321605,0.011143961740548991,0.010526315789473684,0.010864316755190728,0.209,0.18604651162790697,False,145.0,2018.0,R,11.777313,12.249018,NGGE7BFL,Damaturu,Yobe,Nigeria,NGA,NGGE7BFL00000347.tif,19.264705882352942,15.896697908364983
CM201800000347,2018,CM,4.116894930325139,0.8020957456588551,0.7384920634920635,0.7622051114023591,0.726,0.9374999999999999,False,110.0,2018.0,U,4.950721,9.937456,CMGE71FL,Moungo,Littoral,Cameroon,CMR,CMGE71FL00000347.tif,27.016393442622952,18.747881483231374
GN201800000347,2018,GN,-2.116315685411196,0.2645047453053863,0.2199537037037037,0.22701643730886847,,,False,152.0,2018.0,U,7.742558,-8.811014,GNGE71FL,Nzerekore,Nzerekore,Guinea,GIN,GNGE71FL00000347.tif,19.88235294117647,17.46657472124965
ML201800000347,2018,ML,2.9687919064780885,0.7030761727375465,0.671494708994709,0.6930564657055482,0.522,0.6409883720930233,False,143.0,2018.0,U,12.650354,-7.997916,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000347.tif,24.372093023255815,18.18923179287059
GN201800000348,2018,GN,-3.7378195130753804,0.1246561314000158,0.13472222222222222,0.13904816513761467,0.346,0.38517441860465107,False,132.0,2018.0,R,10.202289,-13.370133,GNGE71FL,Dubreka,Kindia,Guinea,GIN,GNGE71FL00000348.tif,23.104477611940297,20.125465798003592
NG201800000348,2018,NG,-3.011161071816694,0.1873276922430473,0.16805555555555557,0.17345183486238533,0.406,0.4723837209302326,False,140.0,2018.0,R,11.636284,13.389911,NGGE7BFL,Konduga,Borno,Nigeria,NGA,NGGE7BFL00000348.tif,17.176470588235293,15.577386189334181
ML201800000348,2018,ML,3.2873953017121087,0.7305545187327003,0.6753703703703704,0.6970565749235473,0.522,0.6409883720930233,False,133.0,2018.0,U,12.638429,-7.988576,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000348.tif,24.873015873015873,18.399239170360573
ZM201800000348,2018,ZM,1.3593391746680459,0.5642669205792712,0.6513468013468013,0.6722616068946343,0.64,0.8125,False,118.0,2018.0,U,-15.440761,28.287572,ZMGE71FL,Lusaka,Lusaka,Zambia,ZMB,ZMGE71FL00000348.tif,19.69333333333333,15.77799813744523
CM201800000349,2018,CM,0.7329851207074692,0.5102462363440827,0.5698148148148148,0.5881116207951069,0.661,0.8430232558139535,False,132.0,2018.0,R,3.066681,10.761209,CMGE71FL,Mvila,Sud,Cameroon,CMR,CMGE71FL00000349.tif,27.80327868852459,22.911292464729517
NG201800000349,2018,NG,-5.049344844424505,0.011541998357745664,0.01111111111111111,0.011467889908256878,0.406,0.4723837209302326,False,156.0,2018.0,R,11.927114,13.046854,NGGE7BFL,Magumeri,Borno,Nigeria,NGA,NGGE7BFL00000349.tif,15.988372093023257,14.70373636872936
ZM201800000349,2018,ZM,-3.15626711908717,0.17481284076144726,0.26884920634920634,0.27748197903014415,0.488,0.5915697674418604,False,125.0,2018.0,R,-11.095915,30.386725,ZMGE71FL,Chilubi,Northern,Zambia,ZMB,ZMGE71FL00000349.tif,18.87878787878788,17.22209238740944
ML201800000349,2018,ML,0.6009792864412985,0.49886122902273755,0.4953976034858387,0.5113048659830903,0.522,0.6409883720930233,False,110.0,2018.0,U,12.583631,-8.056008,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000349.tif,21.62962962962963,15.088789161188638
CM201800000350,2018,CM,2.7369992834461425,0.6830849297373968,0.7079124579124578,0.7306435918821238,0.636,0.8066860465116279,False,93.0,2018.0,R,5.429109,10.139416,CMGE71FL,Ménoua,Ouest,Cameroon,CMR,CMGE71FL00000350.tif,30.966101694915253,25.221751765636956
NG201800000350,2018,NG,2.5536293950567055,0.6672699656986216,0.6194444444444445,0.6393348623853211,0.406,0.4723837209302326,False,103.0,2018.0,R,10.457235,12.437305,NGGE7BFL,Hawul,Borno,Nigeria,NGA,NGGE7BFL00000350.tif,26.291666666666668,21.181041636867036
GN201800000350,2018,GN,2.7344922162099095,0.6828687046061495,0.6447420634920635,0.6654447903014417,0.308,0.32994186046511625,False,135.0,2018.0,U,10.666179,-14.598718,GNGE71FL,Boke,Boke,Guinea,GIN,GNGE71FL00000350.tif,21.69736842105263,17.09894323194047
ML201800000350,2018,ML,-0.5578648517678895,0.3989152753370322,0.4365740740740741,0.45059250764525993,0.522,0.6409883720930233,False,107.0,2018.0,U,12.589146,-8.063103,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000350.tif,23.4468085106383,16.078352325596455
ZM201800000350,2018,ZM,1.5745941311569644,0.5828318519643548,0.6166666666666667,0.6364678899082569,0.488,0.5915697674418604,False,113.0,2018.0,U,-10.244968,31.222462,ZMGE71FL,Kasama,Northern,Zambia,ZMB,ZMGE71FL00000350.tif,21.36842105263158,16.554705393835665
CM201800000351,2018,CM,-2.4493283166040207,0.23578365683753852,0.2748148148148148,0.2836391437308868,0.371,0.4215116279069767,False,160.0,2018.0,R,10.008451,13.497935,CMGE71FL,Mayo-Louti,Nord,Cameroon,CMR,CMGE71FL00000351.tif,20.204819277108435,19.830230086204722
GN201800000351,2018,GN,-3.6646307722895677,0.1309683853569612,0.11574074074074076,0.11945718654434251,0.273,0.27906976744186046,False,102.0,2018.0,R,10.589313,-12.350255,GNGE71FL,Dalaba,Mamou,Guinea,GIN,GNGE71FL00000351.tif,27.392857142857142,19.29924969943233
NG201800000351,2018,NG,-4.102013779419425,0.09324574403517877,0.06984126984126983,0.07208387942332894,0.406,0.4723837209302326,False,199.0,2018.0,R,10.10585,11.933879,NGGE7BFL,Shani,Borno,Nigeria,NGA,NGGE7BFL00000351.tif,16.883495145631066,14.468560215965352
ML201800000351,2018,ML,-0.4983609853636378,0.4040472602862335,0.3505291005291005,0.361784622105723,0.522,0.6409883720930233,False,93.0,2018.0,U,12.60497,-8.051197,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000351.tif,20.25,14.815891410842358
ZM201800000351,2018,ZM,3.7961577912522357,0.7744333722730741,0.7104166666666667,0.7332282110091742,0.43,0.5072674418604651,False,81.0,2018.0,U,-14.235556,31.324725,ZMGE71FL,Petauke,Eastern,Zambia,ZMB,ZMGE71FL00000351.tif,28.0,19.41469115278787
NG201800000352,2018,NG,-1.2149052582890452,0.3422480084677525,0.3169590643274854,0.3271366489618542,0.406,0.4723837209302326,False,124.0,2018.0,R,10.250077,11.971262,NGGE7BFL,Shani,Borno,Nigeria,NGA,NGGE7BFL00000352.tif,22.228070175438596,16.94003873315235
CM201800000352,2018,CM,0.04690850441417775,0.45107470545740125,0.4564814814814815,0.47113914373088683,0.371,0.4215116279069767,False,111.0,2018.0,U,9.296988,13.392829,CMGE71FL,Bénoue,Nord,Cameroon,CMR,CMGE71FL00000352.tif,23.88135593220339,18.426072930686832
GN201800000352,2018,GN,-1.5760221604652256,0.3111030322021775,0.2657407407407407,0.27427370030581033,0.308,0.32994186046511625,False,121.0,2018.0,U,12.469491,-13.285299,GNGE71FL,Koundara,Boke,Guinea,GIN,GNGE71FL00000352.tif,21.44776119402985,18.72713440688732
ML201800000352,2018,ML,0.9311673451439549,0.5273387087239046,0.5303240740740741,0.5473528287461774,0.522,0.6409883720930233,False,141.0,2018.0,U,12.631576,-8.041925,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000352.tif,22.202898550724637,17.728823084047036
ZM201800000352,2018,ZM,2.8260368026206035,0.6907640812939233,0.5844444444444444,0.6032110091743119,0.64,0.8125,False,103.0,2018.0,U,-15.388026,28.23687,ZMGE71FL,Lusaka,Lusaka,Zambia,ZMB,ZMGE71FL00000352.tif,24.8125,17.230176707210582
NG201800000353,2018,NG,-5.1370320922699815,0.003979302631006876,0.0,0.0,0.406,0.4723837209302326,False,179.0,2018.0,R,10.593438,11.725138,NGGE7BFL,Bayo,Borno,Nigeria,NGA,NGGE7BFL00000353.tif,18.662650602409638,14.66310876800299
CM201800000353,2018,CM,3.756709553053932,0.771031109917031,0.7673611111111112,0.7920011467889908,0.531,0.6540697674418605,False,121.0,2018.0,U,3.962432,13.185143,CMGE71FL,Haut - Nyong,Est,Cameroon,CMR,CMGE71FL00000353.tif,19.25,15.535225146066699
ML201800000353,2018,ML,0.487276943881586,0.489054829103426,0.49565631808278865,0.5115718879294836,0.522,0.6409883720930233,False,123.0,2018.0,U,12.621382,-8.022022,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000353.tif,24.903225806451612,16.874376420701292
ZM201800000353,2018,ZM,4.935480157290856,0.8726956464432256,0.7051169590643275,0.7277583293095122,0.614,0.7747093023255813,False,113.0,2018.0,U,-12.856711,28.224995,ZMGE71FL,Kitwe,Copperbelt,Zambia,ZMB,ZMGE71FL00000353.tif,23.016949152542374,17.1368644029862
CM201800000354,2018,CM,0.6447970446069472,0.5026403460617235,0.5608293075684381,0.5788375880866906,0.699,0.8982558139534883,False,187.0,2018.0,R,4.335292,11.470295,CMGE71FL,Lékié,Centre,Cameroon,CMR,CMGE71FL00000354.tif,27.548387096774192,23.58219489039405
GN201800000354,2018,GN,-3.9006429432012215,0.11061322220305236,0.12277777777777776,0.1267201834862385,0.346,0.38517441860465107,False,104.0,2018.0,R,10.941164,-13.168505,GNGE71FL,Telemele,Kindia,Guinea,GIN,GNGE71FL00000354.tif,28.949152542372882,23.588003766389942
NG201800000354,2018,NG,-1.488817674714998,0.3186240915117122,0.331980056980057,0.34263996706657257,0.406,0.4723837209302326,False,199.0,2018.0,R,10.644729,12.1683,NGGE7BFL,Biu,Borno,Nigeria,NGA,NGGE7BFL00000354.tif,18.019417475728154,16.232973331671264
ZM201800000354,2018,ZM,0.6098595377944104,0.499627117342997,0.5509259259259258,0.5686162079510702,0.43,0.5072674418604651,False,123.0,2018.0,R,-14.73378,30.34976,ZMGE71FL,Nyimba,Eastern,Zambia,ZMB,ZMGE71FL00000354.tif,20.815384615384616,19.245853699313642
ML201800000354,2018,ML,2.0920457092018845,0.6274601067474299,0.601712962962963,0.6210340214067278,0.522,0.6409883720930233,False,159.0,2018.0,U,12.640026,-8.03142,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000354.tif,21.430232558139537,18.316524649599828
CM201800000355,2018,CM,2.5017904658838317,0.6627990527920463,0.6622076023391813,0.6834711492032834,0.636,0.8066860465116279,False,159.0,2018.0,R,5.722741,10.16129,CMGE71FL,Bamboutos,Ouest,Cameroon,CMR,CMGE71FL00000355.tif,24.04705882352941,20.927827158590347
NG201800000355,2018,NG,-4.70712828090471,0.04105689141393032,0.05511640211640212,0.05688619484491044,0.287,0.29941860465116277,False,218.0,2018.0,R,10.348323,11.591946,NGGE7BFL,Yamaltu/Deba,Gombe,Nigeria,NGA,NGGE7BFL00000355.tif,17.732142857142858,16.48749574943132
ZM201800000355,2018,ZM,-1.3803639239304852,0.3279778201069146,0.4296296296296297,0.44342507645259943,0.43,0.5072674418604651,False,138.0,2018.0,R,-11.117126,33.130401,ZMGE71FL,Chama,Eastern,Zambia,ZMB,ZMGE71FL00000355.tif,19.2125,17.863543066426548
GN201800000355,2018,GN,-2.7737441609976283,0.20780400893702033,0.25231481481481477,0.2604166666666666,0.578,0.7223837209302325,False,96.0,2018.0,U,9.550866,-13.65573,GNGE71FL,Matam,Conakry,Guinea,GIN,GNGE71FL00000355.tif,25.0625,22.29436170491964
ML201800000355,2018,ML,0.6173017679449688,0.5002689817365086,0.4576719576719576,0.47236784622105715,0.522,0.6409883720930233,False,124.0,2018.0,U,12.625673,-8.028602,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000355.tif,24.053333333333335,19.62409807418484
NG201800000356,2018,NG,-2.8750776722260074,0.19906437425612827,0.15046296296296297,0.15529434250764526,0.406,0.4723837209302326,False,164.0,2018.0,R,11.749985,13.161444,NGGE7BFL,Jere,Borno,Nigeria,NGA,NGGE7BFL00000356.tif,17.092105263157894,13.797755983327097
ZM201800000356,2018,ZM,-3.4672104600500755,0.14799514567193983,0.1503968253968254,0.15522608125819132,0.473,0.569767441860465,False,100.0,2018.0,R,-11.620985,30.23851,ZMGE71FL,Samfya,Luapula,Zambia,ZMB,ZMGE71FL00000356.tif,24.5,20.442688393944906
CM201800000356,2018,CM,0.5970134269573877,0.49851918854012744,0.4509259259259259,0.46540519877675834,,,False,154.0,2018.0,U,10.739425,13.787166,CMGE71FL,Mayo-Tsanaga,Extrême - Nord,Cameroon,CMR,CMGE71FL00000356.tif,22.763157894736842,20.92963985742238
GN201800000356,2018,GN,-2.1737615007447064,0.2595502595299022,0.28777233115468404,0.29701272710919224,0.257,0.2558139534883721,False,142.0,2018.0,U,9.194677,-10.093293,GNGE71FL,Kissidougou,Faranah,Guinea,GIN,GNGE71FL00000356.tif,21.438356164383563,16.997537649588036
ML201800000356,2018,ML,1.4671420264977175,0.5735645115847411,0.507449494949495,0.5237437447873228,0.522,0.6409883720930233,False,136.0,2018.0,U,12.634372,-8.056511,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000356.tif,22.215384615384615,18.658520429428066
GN201800000357,2018,GN,-3.554009795454885,0.14050902905773727,0.21180555555555555,0.21860665137614677,0.245,0.2383720930232558,False,127.0,2018.0,R,11.655964,-11.71919,GNGE71FL,Koubia,Labe,Guinea,GIN,GNGE71FL00000357.tif,20.09722222222222,18.110116791546176
NG201800000357,2018,NG,-4.837172926527799,0.029841029245783468,0.030000000000000002,0.03096330275229358,0.406,0.4723837209302326,False,140.0,2018.0,R,11.977043,12.988887,NGGE7BFL,Magumeri,Borno,Nigeria,NGA,NGGE7BFL00000357.tif,22.470588235294116,18.189278938581683
ZM201800000357,2018,ZM,-2.1802020589071582,0.2589947855825522,0.34629629629629627,0.3574159021406727,0.64,0.8125,False,107.0,2018.0,R,-15.607593,28.384909,ZMGE71FL,Kafue,Lusaka,Zambia,ZMB,ZMGE71FL00000357.tif,18.5,17.583972202871927
CM201800000357,2018,CM,3.7204440463215898,0.7679033461938952,0.7763157894736842,0.8012433606953162,0.699,0.8982558139534883,True,117.0,2018.0,U,3.890464,11.486374,CMGE71FL,Mfoundi,Centre,Cameroon,CMR,CMGE71FL00000357.tif,26.166666666666668,19.04425414184575
ML201800000357,2018,ML,-0.39274823291228284,0.41315596344750155,0.38450435729847493,0.39685082748695805,0.522,0.6409883720930233,False,133.0,2018.0,U,12.58104,-8.069549,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000357.tif,21.56578947368421,18.87385177174374
CM201800000358,2018,CM,-3.437575388721643,0.15055105924892975,0.16496031746031745,0.1702572083879423,0.394,0.4549418604651163,False,168.0,2018.0,R,6.299177,11.60123,CMGE71FL,Mayo-Banyo,Adamaoua,Cameroon,CMR,CMGE71FL00000358.tif,18.273684210526316,16.859521020721566
NG201800000358,2018,NG,-1.2676571798301053,0.337698353399106,0.3035947712418301,0.31334322719913654,0.406,0.4723837209302326,False,149.0,2018.0,R,10.581769,12.033957,NGGE7BFL,Biu,Borno,Nigeria,NGA,NGGE7BFL00000358.tif,16.887323943661972,13.069647821000762
ZM201800000358,2018,ZM,-1.7151685912048824,0.2991021752588717,0.36180555555555555,0.37342316513761464,0.43,0.5072674418604651,False,94.0,2018.0,R,-12.163656,33.056006,ZMGE71FL,Lundazi,Eastern,Zambia,ZMB,ZMGE71FL00000358.tif,24.434782608695652,18.586317756066386
GN201800000358,2018,GN,-0.15719297842132354,0.4334717192765466,0.46194800569800576,0.4767811985415197,0.346,0.38517441860465107,False,117.0,2018.0,U,9.426098,-13.077105,GNGE71FL,Forecariah,Kindia,Guinea,GIN,GNGE71FL00000358.tif,19.984375,16.02626038180451
ML201800000358,2018,ML,0.9858916883818797,0.5320584777544409,0.49936868686868685,0.5154034612176813,0.522,0.6409883720930233,False,148.0,2018.0,U,12.555413,-7.984646,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000358.tif,19.40909090909091,14.540973708986398
CM201800000359,2018,CM,1.9547204288595559,0.6156163171846843,0.6260233918128655,0.6461250603573152,0.661,0.8430232558139535,False,181.0,2018.0,R,2.197004,11.209018,CMGE71FL,Vallée - Du - Ntem,Sud,Cameroon,CMR,CMGE71FL00000359.tif,25.523255813953487,19.860529430882895
GN201800000359,2018,GN,-4.0160854599623965,0.10065673879588438,0.06666666666666667,0.06880733944954127,0.308,0.32994186046511625,False,116.0,2018.0,R,10.487209,-14.240929,GNGE71FL,Boffa,Boke,Guinea,GIN,GNGE71FL00000359.tif,20.379310344827587,16.353365001872014
NG201800000359,2018,NG,-3.642501422597214,0.13287695863832127,0.16126543209876543,0.16644367991845055,0.406,0.4723837209302326,False,206.0,2018.0,R,10.825072,12.456147,NGGE7BFL,Biu,Borno,Nigeria,NGA,NGGE7BFL00000359.tif,20.44,16.84889469743498
ML201800000359,2018,ML,0.004204225220125199,0.4473916217968963,0.36898148148148147,0.38082951070336385,0.522,0.6409883720930233,False,140.0,2018.0,U,12.574688,-7.983291,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000359.tif,20.36231884057971,19.52070621198149
ZM201800000359,2018,ZM,1.0577212594751983,0.5382535084311729,0.5101851851851852,0.5265672782874617,0.488,0.5915697674418604,False,107.0,2018.0,U,-10.273645,29.93275,ZMGE71FL,Luwingu,Northern,Zambia,ZMB,ZMGE71FL00000359.tif,18.75925925925926,14.584736380545486
NG201800000360,2018,NG,2.929253631134269,0.69966614501593,0.655324074074074,0.6763665902140672,0.406,0.4723837209302326,False,156.0,2018.0,R,10.737235,13.234419,NGGE7BFL,Askira/Uba,Borno,Nigeria,NGA,NGGE7BFL00000360.tif,20.10126582278481,17.6929617592151
CM201800000360,2018,CM,0.7690592472513832,0.5133574942448924,0.5329365079365079,0.5500491480996068,0.371,0.4215116279069767,False,169.0,2018.0,U,9.947233,13.943775,CMGE71FL,Mayo-Louti,Nord,Cameroon,CMR,CMGE71FL00000360.tif,26.493333333333332,20.220656640053875
GN201800000360,2018,GN,-1.7828816525937885,0.2932621780803458,0.33078703703703705,0.3414086391437309,,,False,123.0,2018.0,U,7.705254,-8.830104,GNGE71FL,Nzerekore,Nzerekore,Guinea,GIN,GNGE71FL00000360.tif,25.73015873015873,21.19282163101638
ML201800000360,2018,ML,0.40709550847318904,0.4821394815035623,0.4451851851851852,0.45948012232415897,0.522,0.6409883720930233,False,133.0,2018.0,U,12.588015,-7.998703,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000360.tif,21.47222222222222,16.396471814080062
GN201800000361,2018,GN,-3.085884900785388,0.18088304269693595,0.18472222222222223,0.19065366972477063,0.346,0.38517441860465107,False,96.0,2018.0,R,10.996984,-13.000703,GNGE71FL,Telemele,Kindia,Guinea,GIN,GNGE71FL00000361.tif,29.035087719298247,23.499213446016732
NG201800000361,2018,NG,-1.6606444130639422,0.30380468080171963,0.2985185185185185,0.30810397553516816,0.406,0.4723837209302326,False,147.0,2018.0,R,10.638556,13.044532,NGGE7BFL,Askira/Uba,Borno,Nigeria,NGA,NGGE7BFL00000361.tif,23.233766233766232,20.841441575491707
ML201800000361,2018,ML,-0.69855785698024,0.3867810321552127,0.37430555555555556,0.38632454128440363,0.522,0.6409883720930233,False,153.0,2018.0,U,12.601067,-7.958685,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000361.tif,16.38961038961039,15.118963209506694
GN201800000362,2018,GN,-4.711004857578247,0.0407225512383213,0.04805555555555555,0.049598623853211,0.308,0.32994186046511625,False,117.0,2018.0,R,11.645743,-12.807216,GNGE71FL,Gaoual,Boke,Guinea,GIN,GNGE71FL00000362.tif,25.924242424242426,19.10643114126003
NG201800000362,2018,NG,-0.6714231225047815,0.3891213010712285,0.4566398635477583,0.47130261145984226,0.406,0.4723837209302326,False,128.0,2018.0,R,10.579486,12.437193,NGGE7BFL,Hawul,Borno,Nigeria,NGA,NGGE7BFL00000362.tif,24.276923076923076,20.271984742116775
ML201800000362,2018,ML,-0.2307995364714217,0.4271234301501004,0.36498316498316496,0.3767028078954684,0.522,0.6409883720930233,False,181.0,2018.0,U,12.598224,-7.986702,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000362.tif,21.763440860215052,18.804716018954647
GN201800000363,2018,GN,-3.641532613390842,0.1329605147930083,0.1401559454191033,0.14465636568485432,0.346,0.38517441860465107,False,114.0,2018.0,R,10.256699,-13.256757,GNGE71FL,Dubreka,Kindia,Guinea,GIN,GNGE71FL00000363.tif,21.836363636363636,17.96165013078908
NG201800000363,2018,NG,-4.669522886205417,0.04430021544088392,0.055459770114942526,0.05724058842138563,0.287,0.29941860465116277,False,182.0,2018.0,R,10.560323,11.659983,NGGE7BFL,Yamaltu/Deba,Gombe,Nigeria,NGA,NGGE7BFL00000363.tif,19.988235294117647,16.84063546310294
ZM201800000363,2018,ZM,0.40414156847522864,0.4818847152753077,0.5381944444444444,0.5554759174311926,0.511,0.625,False,149.0,2018.0,R,-14.422698,28.562944,ZMGE71FL,Kabwe,Central,Zambia,ZMB,ZMGE71FL00000363.tif,22.52112676056338,19.88097378682125
CM201800000363,2018,CM,2.8558396306461784,0.6933344632558585,0.7324074074074074,0.7559250764525993,0.726,0.9374999999999999,False,124.0,2018.0,U,4.102904,9.736103,CMGE71FL,Wouril,Littoral,Cameroon,CMR,CMGE71FL00000363.tif,20.491803278688526,16.234349335919063
