DHSID,HV007: year of interview,HV000: country code,Female Education PCA,Female Education PCA (min-max-scaled),EDI,EDI (min-max-scaled),EDI (UNESCO),EDI (UNESCO) (min-max-scaled),Imputed,households,DHSYEAR,URBAN_RURA,LATNUM,LONGNUM,GEID,adm2_name,adm1_name,adm0_name,ISO3,TIF_name,MEAN_AGE,STD_AGE,Random Split (Cross Val) Rural,TestIndex
RW201900000204,2019,RW,0.317812773472146,0.4837161882640097,0.4877777777777777,0.503440366972477,0.441,0.4794007490636705,False,92.0,2019.0,R,-2.305551,29.616025,RWGE81FL,Nyanza,South,Rwanda,RWA,RWGE81FL00000204.tif,29.19047619047619,22.539112990573923,split4,0.7676794212547965
CM201800000014,2018,CM,-3.084480308701319,0.1867577883675807,0.2627645502645502,0.2712019440803844,,,False,214.0,2018.0,R,10.61429,13.560029,CMGE71FL,Michika,Adamawa,Cameroon,CMR,CMGE71FL00000014.tif,19.4020618556701,17.331726564438622,split4,0.3315286302533227
KE202200000629,2022,KE,3.419707024365775,0.7544552254797168,,,,,False,86.0,2022.0,R,-0.512395,37.018342,KEGE8AFL,Nyeri,Central,Kenya,KEN,KEGE8AFL00000629.tif,32.02439024390244,21.689269011285337,split4,0.40700606808047957
NG201800000025,2018,NG,1.595033390974279,0.5951943536447148,0.6086182336182336,0.6281610209362503,0.604,0.6828963795255931,False,142.0,2018.0,R,7.472208,8.098329,NGGE7BFL,Oturkpo,Benue,Nigeria,NGA,NGGE7BFL00000025.tif,22.875,16.688477512647488,split4,0.9026415619858
TZ202200000335,2022,TZ,-0.8517387694140526,0.3816355778099519,0.3544871794871794,0.3658697953422723,,,False,125.0,2022.0,R,-4.421213,29.997926,TZGE81FL,Buhigwe,Kigoma,Tanzania,TZA,TZGE81FL00000335.tif,27.5,22.87437085703699,split4,0.06001016255122149
CI202100000430,2021,CI,-4.809243874893365,0.0362172510165615,0.0363636363636363,0.0375312760633861,,,False,238.0,2021.0,R,10.133607345,-7.02055791279,CIGE81FL,Folon,Denguele,Cote d'Ivoire,CIV,CIGE81FL00000430.tif,20.943548387096776,17.92228136762739,split4,0.7320249934429257
NG201800000950,2018,NG,4.318168886479382,0.8328746298335536,0.6640522875816994,0.685375067458176,0.64,0.7278401997503123,False,91.0,2018.0,R,5.052379,7.912552,NGGE7BFL,Uyo,Akwa Ibom,Nigeria,NGA,NGGE7BFL00000950.tif,26.21276595744681,16.61185560167767,split4,0.8774166391342966
NG201800000697,2018,NG,-5.224189882926692,0.0,0.0,0.0,0.174,0.146067415730337,False,197.0,2018.0,R,13.612347,5.682615,NGGE7BFL,Illela,Sokoto,Nigeria,NGA,NGGE7BFL00000697.tif,17.55140186915888,15.812124345517578,split4,0.4176133708101569
LB201900000102,2019,LB,-3.0590365073470176,0.1889785701623781,,,,,True,72.0,2019.0,R,5.329411,-9.414737,LBGE7AFL,Sam Gbalor,Rivercess,Liberia,LBR,LBGE7AFL00000102.tif,25.75757575757576,23.72766094539017,split4,0.11777410187456816
ZW201500000398,2015,ZW,0.8991102419489296,0.5344529008086081,0.5635233918128655,0.5816181796233703,0.596,0.6729088639201,False,127.0,2015.0,R,-16.660612,29.850649,ZWGE72FL,Hurungwe,Mashonaland West,Zimbabwe,ZWE,ZWGE72FL00000398.tif,25.928571428571427,21.08326104054817,split4,0.9717819560186922
RW201900000028,2019,RW,0.2672451172624112,0.4793025501934874,0.4521464646464647,0.4666649291075896,0.441,0.4794007490636705,False,126.0,2019.0,R,-2.222523,29.604067,RWGE81FL,Ruhango,South,Rwanda,RWA,RWGE81FL00000028.tif,23.15068493150685,19.06762179489729,split4,0.9521715870397932
CM201800000134,2018,CM,-3.924641681395544,0.1134269579940016,0.1931742640075973,0.1993771073472908,0.371,0.3920099875156055,False,171.0,2018.0,R,9.820205,13.876901,CMGE71FL,Mayo-Louti,Nord,Cameroon,CMR,CMGE71FL00000134.tif,21.93877551020408,20.963304377982254,split4,0.6291761274185517
MD202100000419,2021,MD,-2.770078896097558,0.2141993221088028,0.1797138047138047,0.1854844314706699,0.485,0.5343320848938826,False,106.0,2021.0,R,-15.50248,47.3338,MDGE81FL,Port-Berge (Boriziny-Vaovao),Sofia,Madagascar,MDG,MDGE81FL00000419.tif,24.6,20.29376097951973,split4,0.19510991078631723
NG201800000969,2018,NG,1.647231544556555,0.5997503045257714,0.6113425925925926,0.6309728593272171,0.64,0.7278401997503123,False,117.0,2018.0,R,4.704257,8.2708,NGGE7BFL,Mbo,Akwa Ibom,Nigeria,NGA,NGGE7BFL00000969.tif,25.86206896551724,18.938912208579534,split4,0.07259180628453643
CM201800000037,2018,CM,-3.6625921729044526,0.1362991212249976,0.1890873015873015,0.1951589121887287,0.394,0.4207240948813983,False,128.0,2018.0,R,6.44937,13.899092,CMGE71FL,Mbéré,Adamaoua,Cameroon,CMR,CMGE71FL00000037.tif,21.608695652173918,20.911028184770004,split4,0.05614454242787936
NG201800000284,2018,NG,-3.64289410004123,0.1380184052658566,0.1786825396825396,0.1844200524246395,0.375,0.3970037453183521,False,147.0,2018.0,R,8.508942,12.356557,NGGE7BFL,Jada,Adamawa,Nigeria,NGA,NGGE7BFL00000284.tif,19.5,16.13935789427314,split4,0.9840098218045175
KE202200000592,2022,KE,3.31535081220485,0.7453468232832887,0.7655555555555555,0.790137614678899,,,False,110.0,2022.0,R,-1.980218,37.60699,KEGE8AFL,Makueni,Eastern,Kenya,KEN,KEGE8AFL00000592.tif,27.866666666666667,22.210446974391573,split4,0.23930769307193167
NG201800000773,2018,NG,3.544151027582512,0.7653169270378731,0.6642592592592592,0.6855886850152905,0.687,0.7865168539325844,False,103.0,2018.0,R,5.490026,7.879037,NGGE7BFL,Arochukwu,Abia,Nigeria,NGA,NGGE7BFL00000773.tif,29.115384615384617,22.995868210422746,split4,0.2738850893418866
BJ201700000136,2017,BJ,-3.834351270348358,0.1213076711903599,0.1165204678362573,0.1202619507484307,,,False,109.0,2017.0,R,6.85817,2.148947,BJGE71FL,Toffo,Atlantique,Benin,BEN,BJGE71FL00000136.tif,24.649122807017545,19.14278232881053,split4,0.28130350476383825
CI202100000509,2021,CI,-3.5027612918451263,0.1502494545875465,0.2200980392156863,0.2271654074473826,,,False,114.0,2021.0,R,5.36636872514,-6.03635004595,CIGE81FL,Nawa,Bas Sassandra,Cote d'Ivoire,CIV,CIGE81FL00000509.tif,20.454545454545453,16.084059490594083,split4,0.8115146471226055
BJ201700000433,2017,BJ,-0.9894151552540016,0.369618929550938,0.3399782135076252,0.3508949451340168,,,False,121.0,2017.0,R,6.524649,2.64327,BJGE71FL,Avrankou,Oueme,Benin,BEN,BJGE71FL00000433.tif,21.98507462686567,20.003403147823285,split4,0.9152014434204889
MW201500000754,2015,MW,-0.4142143545722143,0.4198235137134789,,,,,False,122.0,2015.0,R,-15.849198,35.116229,MWGE7AFL,Chiradzulu,Southern Region,Malawi,MWI,MWGE7AFL00000754.tif,27.90909090909091,23.09503131369324,split4,0.9306409935831991
MW201500000798,2015,MW,-1.847644118035962,0.2947111266729763,,,,,False,162.0,2015.0,R,-16.514135,34.891108,MWGE7AFL,Chikwawa,Southern Region,Malawi,MWI,MWGE7AFL00000798.tif,21.87912087912088,22.81658030898445,split4,0.8860151693796721
BF202100000478,2021,BF,-2.5774913038234817,0.2310087214933735,0.2265472709551657,0.2338217246096893,0.301,0.3046192259675406,False,155.0,2021.0,R,13.2624411209,-2.28992922339,BFGE81FL,Zondoma,Nord,Burkina Faso,BFA,BFGE81FL00000478.tif,22.5,19.623567860723377,split4,0.885339675668878
MD202100000609,2021,MD,-2.898253285903577,0.2030120255458091,0.1891325536062378,0.1952056172541445,0.58,0.6529338327091136,False,124.0,2021.0,R,-13.241427,49.188943,MDGE81FL,Ambilobe,Diana,Madagascar,MDG,MDGE81FL00000609.tif,21.61290322580645,18.68667872910827,split4,0.10200266907729127
KE202200000673,2022,KE,3.84328301125586,0.7914257169287005,,,,,False,67.0,2022.0,R,-0.420342,37.373188,KEGE8AFL,Kirinyaga,Central,Kenya,KEN,KEGE8AFL00000673.tif,36.903225806451616,21.412387129431533,split4,0.3474802253148661
CI202100000357,2021,CI,-4.122242381109542,0.096180005368745,,,,,False,110.0,2021.0,R,6.11192578335,-6.15665559291,CIGE81FL,Gôh,Gôh-Djiboua,Cote d'Ivoire,CIV,CIGE81FL00000357.tif,20.642857142857142,19.79203565388551,split4,0.9654646612251234
ZW201500000215,2015,ZW,0.9608251057852852,0.5398394876698912,0.6402777777777777,0.6608371559633026,0.562,0.6304619225967543,False,101.0,2015.0,R,-18.412463,32.331375,ZWGE72FL,Makoni,Manicaland,Zimbabwe,ZWE,ZWGE72FL00000215.tif,26.83636363636364,24.54381089396374,split4,0.15878606020874741
MD202100000472,2021,MD,-4.552316800995419,0.0586423187317937,0.0763888888888889,0.078841743119266,0.329,0.3395755305867666,False,147.0,2021.0,R,-16.353917,44.841181,MDGE81FL,Besalampy,Melaky,Madagascar,MDG,MDGE81FL00000472.tif,25.33333333333333,21.03754813119982,split4,0.05222550525906977
BF202100000088,2021,BF,-1.4256891087452428,0.3315401362147434,0.3282407407407408,0.3387805810397553,0.347,0.3620474406991261,False,177.0,2021.0,R,10.6618212331,-4.94855953005,BFGE81FL,Leraba,Cascades,Burkina Faso,BFA,BFGE81FL00000088.tif,24.797752808988765,20.076659772482586,split4,0.39194680165011664
MZ201500000170,2015,MZ,-1.9164932834007455,0.2887018448482988,0.4185185185185185,0.4319571865443424,0.357,0.3745318352059925,True,79.0,2015.0,R,-16.226807,35.452303,MZGE71FL,Milange,Zambezia,Mozambique,MOZ,MZGE71FL00000170.tif,17.377777777777776,14.469857209964708,split4,0.5362312434594537
MD202100000301,2021,MD,-1.6567236892689636,0.3113750129593304,,,0.501,0.5543071161048689,False,107.0,2021.0,R,-17.782969,49.409755,MDGE81FL,Toamasina II,Atsinanana,Madagascar,MDG,MDGE81FL00000301.tif,25.823529411764707,19.216353329758427,split4,0.4995777720128194
SN201700000101,2017,SN,-3.18998241423104,0.1775493704896606,0.1709788359788359,0.1764689820882481,,,False,266.0,2017.0,R,14.15382,-15.801733,SNGE7RFL,Birkilane,Kaffrine,Senegal,SEN,SNGE7RFL00000101.tif,24.68027210884354,17.914556105954595,split4,0.6978132992320055
MW201500000300,2015,MW,-1.2613506356851183,0.3458839005003826,0.412719298245614,0.4259717527764364,,,False,146.0,2015.0,R,-15.704364,34.451621,MWGE7AFL,Mwanza,Southern Region,Malawi,MWI,MWGE7AFL00000300.tif,23.67567567567568,21.967664972220625,split4,0.22706323845772303
TZ202200000540,2022,TZ,2.770080171920003,0.6977545985869821,0.6308404558404559,0.6510968007527641,,,False,131.0,2022.0,R,-5.875955,39.270649,TZGE81FL,Kaskazini A,Kaskazini Unguja,Tanzania,TZA,TZGE81FL00000540.tif,21.7,17.922821659322622,split4,0.6423072680120575
NG201800001108,2018,NG,3.635285677137353,0.7732713269244458,0.7554093567251463,0.7796656204732014,0.643,0.731585518102372,False,106.0,2018.0,R,7.109276,6.334604,NGGE7BFL,Etsako West,Edo,Nigeria,NGA,NGGE7BFL00001108.tif,23.92063492063492,20.51537707098184,split4,0.4760777410668078
MW201500000317,2015,MW,-0.9265884095526994,0.3751025635070815,0.4777777777777777,0.4931192660550458,,,False,105.0,2015.0,R,-15.235005,35.472146,MWGE7AFL,Zomba,Southern Region,Malawi,MWI,MWGE7AFL00000317.tif,24.866666666666667,17.599845040640147,split4,0.6403032464281272
KE202200001484,2022,KE,1.0417406315905906,0.5469019436340234,0.6603174603174602,0.6815203145478373,,,False,112.0,2022.0,R,-0.176194,34.885932,KEGE8AFL,Nyando,Nyanza,Kenya,KEN,KEGE8AFL00001484.tif,24.23076923076923,19.004246568385074,split4,0.6340857380620064
BJ201700000099,2017,BJ,-2.404976264221462,0.2460661515503861,0.237037037037037,0.2446483180428134,,,False,122.0,2017.0,R,6.446498,2.253451,BJGE71FL,Abomey-calavi,Atlantique,Benin,BEN,BJGE71FL00000099.tif,21.9,19.137299492981185,split4,0.2795009413619437
CI202100000345,2021,CI,0.1317530234971139,0.4674765509655031,0.4851851851851851,0.5007645259938838,,,False,126.0,2021.0,R,5.72558930389,-4.49528839,CIGE81FL,Agneby-Tiassa,Lagunes,Cote d'Ivoire,CIV,CIGE81FL00000345.tif,22.426470588235293,19.64712289633267,split4,0.3000341884779507
UG201600000219,2016,UG,-0.6454713905077297,0.3996389741404415,0.5432407407407407,0.5606842507645259,,,False,179.0,2016.0,R,1.09679034076,34.0614213464,UGGE7AFL,Budaka,Budaka,Uganda,UGA,UGGE7AFL00000219.tif,23.235294117647054,20.047946729459028,split4,0.7636509139694329
TZ202200000485,2022,TZ,-1.641719123683865,0.3126846390496394,0.329059829059829,0.3396259703599152,,,False,183.0,2022.0,R,-2.657285,33.886906,TZGE81FL,Bariadi,Simiyu,Tanzania,TZA,TZGE81FL00000485.tif,21.97752808988764,22.298582062589603,split4,0.8019764216880954
NG201800000550,2018,NG,3.137122552286731,0.7297907328456599,0.6601364522417155,0.6813334942861742,0.505,0.5593008739076155,False,143.0,2018.0,R,9.423168,8.151409,NGGE7BFL,Jema'a,Kaduna,Nigeria,NGA,NGGE7BFL00000550.tif,23.76056338028169,17.80326197136147,split4,0.8559877164038883
MZ201500000167,2015,MZ,-3.7875494482497305,0.1253926203311221,0.1824074074074074,0.1882645259938837,0.326,0.3358302122347066,True,116.0,2015.0,R,-13.839109,39.858956,MZGE71FL,Erati,Nampula,Mozambique,MOZ,MZGE71FL00000167.tif,19.45614035087719,16.625142507916177,split4,0.26397806870771234
TZ202200000505,2022,TZ,-0.2478403866641731,0.4343449397344348,0.4165848649401281,0.4299614431721505,,,False,166.0,2022.0,R,-3.135775,31.951832,TZGE81FL,Geita,Geita,Tanzania,TZA,TZGE81FL00000505.tif,17.989473684210527,15.64465426805122,split4,0.9425191066965716
KE202200001217,2022,KE,3.8053537161519952,0.7881151782680957,0.7448067632850242,0.7687225767850019,,,False,119.0,2022.0,R,-0.290319,35.283702,KEGE8AFL,Kericho,Rift Valley,Kenya,KEN,KEGE8AFL00001217.tif,26.79032258064516,20.62875368466938,split4,0.9950879459080112
CI202100000492,2021,CI,0.4035816226233655,0.4912022512191252,0.4732193732193732,0.4884144907080687,,,False,133.0,2021.0,R,5.4818317554,-3.67641916718,CIGE81FL,Me,Lagunes,Cote d'Ivoire,CIV,CIGE81FL00000492.tif,30.307692307692307,24.51270275089725,split4,0.7736234551173453
MW201500000266,2015,MW,-0.6446365115289077,0.3997118439137592,0.4994949494949495,0.515533778148457,,,False,145.0,2015.0,R,-15.472149,35.377817,MWGE7AFL,Zomba,Southern Region,Malawi,MWI,MWGE7AFL00000266.tif,23.493150684931507,21.86392468051681,split4,0.2134405634071962
NG201800000617,2018,NG,-1.3954366681446069,0.334180624890101,0.2749269005847953,0.2837548285852245,0.325,0.33458177278402,False,159.0,2018.0,R,12.809935,8.127723,NGGE7BFL,Gwiwa,Jigawa,Nigeria,NGA,NGGE7BFL00000617.tif,23.27848101265823,19.47314831647425,split4,0.8217268374487814
MD202100000064,2021,MD,2.4620937452536946,0.6708729766209462,0.5973148148148149,0.6164946483180428,0.633,0.7191011235955058,False,109.0,2021.0,R,-18.9174,47.600839,MDGE81FL,Antananarivo Avaradrano,Analamanga,Madagascar,MDG,MDGE81FL00000064.tif,25.508196721311474,18.96806346715418,split4,0.09287801845566879
SN201500000212,2015,SN,-1.9199495724748168,0.2884001735788855,0.3176087030253696,0.3278071476179273,,,False,442.0,2015.0,R,12.5852301752,-15.5473097741,SNGE7AFL,Goudomp,Sedhiou,Senegal,SEN,SNGE7AFL00000212.tif,22.54237288135593,19.03374117932795,split4,0.3792077376457098
TZ202200000073,2022,TZ,2.4454773505902527,0.6694226671231674,0.6220588235294118,0.6420331894225579,,,False,104.0,2022.0,R,-5.161745,38.775249,TZGE81FL,Muheza,Tanga,Tanzania,TZA,TZGE81FL00000073.tif,27.403846153846157,21.918082440264254,split4,0.16909821548456538
NG201800000279,2018,NG,0.5832964158244559,0.5068880890166793,0.4432748538011696,0.4575084500241429,0.375,0.3970037453183521,False,124.0,2018.0,R,9.507444,12.301879,NGGE7BFL,Demsa,Adamawa,Nigeria,NGA,NGGE7BFL00000279.tif,20.89830508474576,15.649936559587443,split4,0.45292814346101373
KE202200000289,2022,KE,-2.5600205190791536,0.2325336037293554,0.2770697167755991,0.2859664508005036,,,False,150.0,2022.0,R,2.40091,40.672306,KEGE8AFL,Mandera,North Eastern,Kenya,KEN,KEGE8AFL00000289.tif,16.333333333333332,15.497228867255672,split4,0.1926727422316321
CM201800000183,2018,CM,-0.5047960280658409,0.4119173785949181,0.4542592592592592,0.4688455657492354,0.531,0.5917602996254683,False,141.0,2018.0,R,4.615053,13.650461,CMGE71FL,Lom - Et - Djerem,Est,Cameroon,CMR,CMGE71FL00000183.tif,22.65079365079365,19.00098361643989,split4,0.9643035565537835
ML201800000142,2018,ML,-2.080227515405396,0.27441081983369,0.2924700435729847,0.3018612835042273,0.241,0.229712858926342,False,140.0,2018.0,R,11.179816,-8.130127,MLGE7AFL,Yanfolila,Sikasso,Mali,MLI,MLGE7AFL00000142.tif,22.36842105263158,19.44965611025083,split4,0.41803948065181373
SN201700000016,2017,SN,-4.863980092056653,0.0314397732765164,0.0352513227513227,0.036383245958934,,,False,264.0,2017.0,R,13.139315,-15.524402,SNGE7RFL,Bounkiling,Sedhiou,Senegal,SEN,SNGE7RFL00000016.tif,19.58823529411765,17.4582976507661,split4,0.3185408311601703
ZW201500000086,2015,ZW,1.2767837001053417,0.5674169350962811,0.55,0.5676605504587156,0.562,0.6304619225967543,False,117.0,2015.0,R,-18.61333,31.784386,ZWGE72FL,Makoni,Manicaland,Zimbabwe,ZWE,ZWGE72FL00000086.tif,25.642857142857142,24.70143799378973,split4,0.6643827279668498
KE202200000937,2022,KE,3.5767733153078685,0.7681642603304225,0.7391666666666667,0.762901376146789,,,False,115.0,2022.0,R,0.59084,35.340477,KEGE8AFL,Uasin Gishu,Rift Valley,Kenya,KEN,KEGE8AFL00000937.tif,23.90625,19.819598085076507,split4,0.445485659514932
SN201800000182,2018,SN,-5.0670404899449855,0.0137162881496178,0.0049645390070921,0.0051239508100722,,,False,356.0,2018.0,R,14.442043,-14.684091,SNGE81FL,Koungueul,Kaffrine,Senegal,SEN,SNGE81FL00000182.tif,20.566666666666663,19.78564153231568,split4,0.9980289100404208
KE202200001074,2022,KE,2.5051156885534858,0.6746280109857634,,,,,False,77.0,2022.0,R,0.498689,36.519692,KEGE8AFL,Laikipia,Rift Valley,Kenya,KEN,KEGE8AFL00001074.tif,36.68571428571428,27.724242342134044,split4,0.3527035440068942
KE202200000870,2022,KE,-4.136015067203688,0.0949778999868711,0.1027777777777777,0.1060779816513761,,,False,73.0,2022.0,R,1.084077,37.237896,KEGE8AFL,Samburu,Rift Valley,Kenya,KEN,KEGE8AFL00000870.tif,18.228571428571428,18.27741408258341,split4,0.08612501307525566
BF202100000243,2021,BF,-1.9841158351177743,0.2827996241195737,0.2643274853801169,0.2728150651859005,,,False,153.0,2021.0,R,13.0570274296,-1.30772809086,BFGE81FL,Sanmatenga,Centre-nord,Burkina Faso,BFA,BFGE81FL00000243.tif,20.69148936170213,19.500772852478736,split4,0.6693024489083337
RW201900000293,2019,RW,0.9152612241465206,0.5358625882500816,0.4857843137254902,0.501382892606584,0.438,0.4756554307116106,False,113.0,2019.0,R,-1.66692,29.68343,RWGE81FL,Gakenke,North,Rwanda,RWA,RWGE81FL00000293.tif,27.192307692307693,20.988361351406034,split4,0.8782435186655831
UG201600000296,2016,UG,-0.630283790849761,0.4009645757813844,0.4041666666666667,0.417144495412844,,,False,169.0,2016.0,R,2.11442164551,33.491467547,UGGE7AFL,Amuria,Amuria,Uganda,UGA,UGGE7AFL00000296.tif,21.844444444444445,20.35135813103828,split4,0.3566325077739989
MW201500000284,2015,MW,0.219626150627105,0.4751462791741464,0.5146970435347629,0.5312240128225764,,,False,168.0,2015.0,R,-14.011446,34.855535,MWGE7AFL,Mangochi,Southern Region,Malawi,MWI,MWGE7AFL00000284.tif,19.15686274509804,16.49166912280931,split4,0.4662511509268463
SN201900000205,2019,SN,-1.926236913828968,0.2878514028577756,0.3023238335738336,0.3120314796060208,,,False,236.0,2019.0,R,12.575162,-15.639554,SNGE8BFL,Sedhiou,Sedhiou,Senegal,SEN,SNGE8BFL00000205.tif,21.45378151260504,18.90285060520519,split4,0.3163797783074117
LB201900000212,2019,LB,-3.8801882627295465,0.1173069341624707,0.1907407407407407,0.1968654434250764,0.373,0.3945068664169788,False,102.0,2019.0,R,6.784855,-10.043924,LBGE7AFL,Salala,Bong,Liberia,LBR,LBGE7AFL00000212.tif,22.894736842105264,22.18886803470727,split4,0.9997605230530406
LB201900000286,2019,LB,-2.2839277506630284,0.2566314885239987,0.375,0.3870412844036697,0.335,0.3470661672908864,False,141.0,2019.0,R,6.751738,-10.978247,LBGE7AFL,Garwula,Grand Cape Mount,Liberia,LBR,LBGE7AFL00000286.tif,20.25,17.005157251090868,split4,0.5380836968518327
MW201500000432,2015,MW,-0.9094500112571882,0.376598434442272,0.4673611111111111,0.482368119266055,,,False,108.0,2015.0,R,-14.468009,34.491,MWGE7AFL,Ntcheu,Central Region,Malawi,MWI,MWGE7AFL00000432.tif,25.21153846153846,20.83862979431167,split4,0.39233297833105873
KE202200001156,2022,KE,2.223205918622149,0.6500224075965043,0.7407407407407407,0.7645259938837919,,,False,134.0,2022.0,R,-0.993527,35.130908,KEGE8AFL,Trans Mara,Rift Valley,Kenya,KEN,KEGE8AFL00001156.tif,20.151898734177216,18.1716097304213,split4,0.6145336522103046
ZM201800000103,2018,ZM,-0.6608506410144207,0.3982966448608147,0.4225490196078431,0.436117107393416,0.487,0.5368289637952559,False,131.0,2018.0,R,-14.793434,23.825137,ZMGE71FL,Kaoma,Western,Zambia,ZMB,ZMGE71FL00000103.tif,19.52238805970149,16.54045381458993,split4,0.7060106627575604
KE202200000384,2022,KE,0.8061110345018699,0.5263357588787092,0.6138888888888889,0.6336009174311926,,,False,100.0,2022.0,R,0.305344,37.937285,KEGE8AFL,Meru North,Eastern,Kenya,KEN,KEGE8AFL00000384.tif,27.20689655172414,23.11584754542858,split4,0.5355230282911649
MW201500000414,2015,MW,-1.854874038890869,0.2940800858788424,0.3702614379084967,0.3821505666486778,,,False,137.0,2015.0,R,-15.129002,35.519875,MWGE7AFL,Machinga,Southern Region,Malawi,MWI,MWGE7AFL00000414.tif,27.043478260869566,22.188652891411635,split4,0.1352422899374235
KE202200000993,2022,KE,1.7977497731034022,0.6128878124432148,0.6666666666666667,0.6880733944954128,,,False,98.0,2022.0,R,0.296463,35.113037,KEGE8AFL,Nandi North,Rift Valley,Kenya,KEN,KEGE8AFL00000993.tif,23.782608695652176,18.89492941209156,split4,0.8137605908740315
SN201800000133,2018,SN,-1.1374127076235232,0.3567014308878995,0.3833754208754208,0.3956856408117876,0.4,0.4282147315855182,False,205.0,2018.0,R,14.530741,-16.468221,SNGE81FL,Fatick,Fatick,Senegal,SEN,SNGE81FL00000133.tif,22.60747663551402,21.22821058649639,split4,0.06695609632032606
NG201800001004,2018,NG,0.9877886282106114,0.5421929135158154,0.5094017094017094,0.5257586450247,0.68,0.7777777777777779,False,74.0,2018.0,R,4.564302,6.024059,NGGE7BFL,Southern Ijaw,Bayelsa,Nigeria,NGA,NGGE7BFL00001004.tif,22.82857142857143,17.981175964759096,split4,0.18551748382400857
SN201800000203,2018,SN,-1.1608448117244896,0.3546562337305798,0.3847508670878236,0.3971052527282583,,,False,214.0,2018.0,R,12.838356,-15.448311,SNGE81FL,Sedhiou,Sedhiou,Senegal,SEN,SNGE81FL00000203.tif,22.872881355932204,19.777197700680095,split4,0.9581347638208947
CM201800000175,2018,CM,1.5688762602777375,0.5929113111525128,0.616111111111111,0.6358944954128439,0.636,0.7228464419475658,False,133.0,2018.0,R,5.523277,10.372335,CMGE71FL,Mifi,Ouest,Cameroon,CMR,CMGE71FL00000175.tif,31.78082191780822,24.426901481394136,split4,0.5214783321991548
TZ201500000050,2015,TZ,3.086432462654518,0.7253664085607654,0.5833333333333334,0.6020642201834863,,,False,79.0,2015.0,R,-3.27332,37.533819,TZGE7AFL,Moshi,Kilimanjaro,Tanzania,TZA,TZGE7AFL00000050.tif,32.745098039215684,27.23295293371977,split4,0.2490503157674243
SN201900000092,2019,SN,-2.820955771011876,0.2097586948608307,0.2339494569757728,0.2414615955025177,0.266,0.2609238451935081,False,308.0,2019.0,R,13.754353,-15.929808,SNGE8BFL,Nioro du rip,Kaolack,Senegal,SEN,SNGE8BFL00000092.tif,20.18285714285714,18.145666746495618,split4,0.21497236938736697
AO201500000380,2015,AO,-3.615428289956402,0.1404156717028324,0.1526851851851851,0.1575879204892966,,,False,157.0,2015.0,R,-10.663814,17.72892,AOGE71FL,Luquembo,Malanje,Angola,AGO,AOGE71FL00000380.tif,21.732558139534884,25.559814239684307,split4,0.8157958757103582
NG201800000615,2018,NG,-3.354771940843003,0.1631662374201493,0.1647263071895424,0.1700156840259039,0.384,0.4082397003745319,False,161.0,2018.0,R,12.940976,8.594604,NGGE7BFL,Zango,Katsina,Nigeria,NGA,NGGE7BFL00000615.tif,17.386666666666667,17.001504967830677,split4,0.5597723139187203
MW201500000081,2015,MW,0.647219667919418,0.5124674280682608,0.5064814814814814,0.5227446483180427,,,False,145.0,2015.0,R,-15.205432,34.816688,MWGE7AFL,Ntcheu,Central Region,Malawi,MWI,MWGE7AFL00000081.tif,21.985294117647054,18.0153273441031,split4,0.07451271808525717
BJ201700000158,2017,BJ,-4.821392595692831,0.0351568883134481,0.0224867724867724,0.0232088248143294,0.283,0.282147315855181,False,240.0,2017.0,R,10.254279,3.259089,BJGE71FL,Kalale,Borgou,Benin,BEN,BJGE71FL00000158.tif,17.096,17.051829908423507,split4,0.6457957159877129
MD202100000271,2021,MD,-2.1434417065267097,0.2688933689284492,0.2835598043931377,0.2926649357268623,0.309,0.3146067415730337,False,209.0,2021.0,R,-22.601712,47.801369,MDGE81FL,Farafangana,Atsimo Atsinanana,Madagascar,MDG,MDGE81FL00000271.tif,20.324074074074076,18.405519643309617,split4,0.07579697725415269
KE202200000864,2022,KE,-2.130172253557075,0.2700515511973461,0.3356481481481481,0.3464258409785932,,,False,145.0,2022.0,R,1.31286,36.649555,KEGE8AFL,Samburu,Rift Valley,Kenya,KEN,KEGE8AFL00000864.tif,17.916666666666668,15.854754474182805,split4,0.2999115876603502
KE202200000944,2022,KE,1.31184407919805,0.5704770694890777,0.5708333333333333,0.5891628440366972,,,False,106.0,2022.0,R,0.707312,35.176382,KEGE8AFL,Uasin Gishu,Rift Valley,Kenya,KEN,KEGE8AFL00000944.tif,22.836734693877556,17.70163238562044,split4,0.016906358452469017
BF202100000149,2021,BF,0.130241269493003,0.4673446022946346,0.4377645502645502,0.4518212101354302,0.674,0.770287141073658,False,141.0,2021.0,R,12.3652518261,-1.4047105928,BFGE81FL,Kadiogo,Centre,Burkina Faso,BFA,BFGE81FL00000149.tif,20.30263157894737,15.29184509193673,split4,0.2596513547749413
ZW201500000342,2015,ZW,1.2743766137853172,0.567206840173609,0.5694444444444444,0.587729357798165,0.562,0.6304619225967543,False,100.0,2015.0,R,-18.239856,32.094962,ZWGE72FL,Makoni,Manicaland,Zimbabwe,ZWE,ZWGE72FL00000342.tif,25.807692307692307,22.330879404141083,split4,0.9287618266530745
BJ201700000238,2017,BJ,-2.742735827985072,0.2165858754006068,,,,,False,112.0,2017.0,R,7.950384,1.896577,BJGE71FL,Savalou,Collines,Benin,BEN,BJGE71FL00000238.tif,21.836734693877556,17.391744855409023,split4,0.8479059017498548
